La Zia Principessa|LAURA BRIOLI|2014|08|Sessantesimo Festival Puccini, Torre del Lago:"Il Trittico"|Sessantesimo Festival Puccini, Torre del Lago|"Il Trittico"|Giacomo Puccini   
La Badessa|PAOLA RONCOLATO|2014|08|Sessantesimo Festival Puccini, Torre del Lago:"Il Trittico"|Sessantesimo Festival Puccini, Torre del Lago|"Il Trittico"|Giacomo Puccini   
La Suora Zelatrice|MARINA GUBAREV|2014|08|Sessantesimo Festival Puccini, Torre del Lago:"Il Trittico"|Sessantesimo Festival Puccini, Torre del Lago|"Il Trittico"|Giacomo Puccini   
Suor Genovieffa|FEDERICA MAROTTA|2014|08|Sessantesimo Festival Puccini, Torre del Lago:"Il Trittico"|Sessantesimo Festival Puccini, Torre del Lago|"Il Trittico"|Giacomo Puccini   
Suor Osmina|HANYING TSO|2014|08|Sessantesimo Festival Puccini, Torre del Lago:"Il Trittico"|Sessantesimo Festival Puccini, Torre del Lago|"Il Trittico"|Giacomo Puccini   
Suor Dolcina|FEDERICA GRUMIRO|2014|08|Sessantesimo Festival Puccini, Torre del Lago:"Il Trittico"|Sessantesimo Festival Puccini, Torre del Lago|"Il Trittico"|Giacomo Puccini   
La Suora Infermiera|FRANCESCA CAPPELLETTI|2014|08|Sessantesimo Festival Puccini, Torre del Lago:"Il Trittico"|Sessantesimo Festival Puccini, Torre del Lago|"Il Trittico"|Giacomo Puccini   
Prima Cercatrice|MARIACARLA SERAPONTE|2014|08|Sessantesimo Festival Puccini, Torre del Lago:"Il Trittico"|Sessantesimo Festival Puccini, Torre del Lago|"Il Trittico"|Giacomo Puccini   
Seconda Cercatrice / Ua Novizia�|FRANCESCA ROMANA TIDDI|2014|08|Sessantesimo Festival Puccini, Torre del Lago:"Il Trittico"|Sessantesimo Festival Puccini, Torre del Lago|"Il Trittico"|Giacomo Puccini   
Prima Conversa|FEDERICA MARTINI|2014|08|Sessantesimo Festival Puccini, Torre del Lago:"Il Trittico"|Sessantesimo Festival Puccini, Torre del Lago|"Il Trittico"|Giacomo Puccini   
Seconda conversa|MYRTO BOCOLINI|2014|08|Sessantesimo Festival Puccini, Torre del Lago:"Il Trittico"|Sessantesimo Festival Puccini, Torre del Lago|"Il Trittico"|Giacomo Puccini   
Rigoletto|FABIAN VELOZ|2014|11|"Rigoletto" a Modena|-|-|Giuseppe Verdi
Gilda|ILINA MIHAYLOVA|2014|11|"Rigoletto" a Modena|-|-|Giuseppe Verdi
Maddalena|MICHELA NARDELLA|2014|11|"Rigoletto" a Modena|-|-|Giuseppe Verdi
Giovanna|PAOLOA LEVERONI|2014|11|"Rigoletto" a Modena|-|-|Giuseppe Verdi
Il Conte di Monterone|DANIELE CUSARI|2014|11|"Rigoletto" a Modena|-|-|Giuseppe Verdi
Marullo|GIANLUCA MONTI|2014|11|"Rigoletto" a Modena|-|-|Giuseppe Verdi
Matteo Borsa|ROBERTO CARLI|2014|11|"Rigoletto" a Modena|-|-|Giuseppe Verdi
Il Conte di Ceprano|STEFANO CESCATTI|2014|11|"Rigoletto" a Modena|-|-|Giuseppe Verdi
La Contessa|ANNALISA FERRARINI|2014|11|"Rigoletto" a Modena|-|-|Giuseppe Verdi
Usciere di corte|ROMANO FRANCI|2014|11|"Rigoletto" a Modena|-|-|Giuseppe Verdi
Paggio della Duchessa|ALESSANDRA CANTIN|2014|11|"Rigoletto" a Modena|-|-|Giuseppe Verdi
Rigoletto|CARMELO CORRADO CARUSO|2011|12|Catania, Teatro Massimo Bellini:"Rigoletto"|Catania, Teatro Massimo Bellini|"Rigoletto"|Giuseppe Verdi
Matteo Borsa|ALFIO MARLETTA|2011|12|Catania, Teatro Massimo Bellini:"Rigoletto"|Catania, Teatro Massimo Bellini|"Rigoletto"|Giuseppe Verdi
L’imperatore Altoum|ENRICO COSSUTTA|2012|12|Zubin Mehta festeggia i cinquant’anni a Firenze con Turandot|-|-|Giacomo Puccini
Timur|GIACOMO PRESTIA|2012|12|Zubin Mehta festeggia i cinquant’anni a Firenze con Turandot|-|-|Giacomo Puccini
Liù|EKATERINA SCHERBACHENKO|2012|12|Zubin Mehta festeggia i cinquant’anni a Firenze con Turandot|-|-|Giacomo Puccini
Ping|FABIO PREVIATI|2012|12|Zubin Mehta festeggia i cinquant’anni a Firenze con Turandot|-|-|Giacomo Puccini
Pang|CARLO BOSI|2012|12|Zubin Mehta festeggia i cinquant’anni a Firenze con Turandot|-|-|Giacomo Puccini
Pong|IORIO ZENNARO|2012|12|Zubin Mehta festeggia i cinquant’anni a Firenze con Turandot|-|-|Giacomo Puccini
Un mandarino|KONTANTIN GORNY|2012|12|Zubin Mehta festeggia i cinquant’anni a Firenze con Turandot|-|-|Giacomo Puccini
Il Principe di Persia|LEONARDO MELANI|2012|12|Zubin Mehta festeggia i cinquant’anni a Firenze con Turandot|-|-|Giacomo Puccini
Prima ancella|LAURA LENSI|2012|12|Zubin Mehta festeggia i cinquant’anni a Firenze con Turandot|-|-|Giacomo Puccini
Seconda ancella|GIULIA TAMARRI|2012|12|Zubin Mehta festeggia i cinquant’anni a Firenze con Turandot|-|-|Giacomo Puccini
Lord Enrico Ashton|CHRISTIAN SENN|2015|09|"Lucia di Lammermoor" (cast alternativo) all'Opera di Firenze|-|-|Gaetano Donizetti
Miss Lucia|SUMI JO|2015|09|"Lucia di Lammermoor" (cast alternativo) all'Opera di Firenze|-|-|Gaetano Donizetti
Sir Edgardo di Ravenswood|YIJIE SHI|2015|09|"Lucia di Lammermoor" (cast alternativo) all'Opera di Firenze|-|-|Gaetano Donizetti
Raimondo Bidebent|GABRIELE SAGONA|2015|09|"Lucia di Lammermoor" (cast alternativo) all'Opera di Firenze|-|-|Gaetano Donizetti
Alisa|SIMONA DI CAPUA|2015|09|"Lucia di Lammermoor" (cast alternativo) all'Opera di Firenze|-|-|Gaetano Donizetti
Normanno|SAVERIO BAMBI|2015|09|"Lucia di Lammermoor" (cast alternativo) all'Opera di Firenze|-|-|Gaetano Donizetti
Xiangzi|HAN PENG|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Huniu|SUN XIUWEI|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Xiaofuzi|SONG YUANMING|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Liu Siye|TIAN HAOJIANG|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Er Qiangzi|SUN LI|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Sun Paizhang|LIANG YUFENG|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Ragazzo del risciò 1|YANG GUANGMENG|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Ragazzo del risciò 2|LIU YANG|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Ragazzo del risciò 3|CHEN RAN|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Ragazzo del risciò 4|YANG SHUAI|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Gao|WANG ZHIHUA|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Cameriera|WANG RONGRONG|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Cliente|CHEN SHOUKUI|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Poliziotto|XU DA|2015|10|Cronache del MiTo: "Il ragazzo del risciò" al Teatro Regio di Torino|Cronache del MiTo|"Il ragazzo del risciò" al Teatro Regio di Torino|Guo Wenjing
Dama di Lady Macbeth|ANNA MALAVASI|2011|12|Roma, Teatro dell'Opera:"Macbeth"|Roma, Teatro dell'Opera|"Macbeth"|Giuseppe Verdi
Medico|GIANLUCA BURATTO|2011|12|Roma, Teatro dell'Opera:"Macbeth"|Roma, Teatro dell'Opera|"Macbeth"|Giuseppe Verdi
Sicario|ALSESSANDRO SPINA|2011|12|Roma, Teatro dell'Opera:"Macbeth"|Roma, Teatro dell'Opera|"Macbeth"|Giuseppe Verdi
Araldo|FRANCESCO LUCCIONI|2011|12|Roma, Teatro dell'Opera:"Macbeth"|Roma, Teatro dell'Opera|"Macbeth"|Giuseppe Verdi
Don Ramiro|GIORGIO MISSERI|2016|01|Roma, Teatro dell'Opera: "La Cenerentola"|Roma, Teatro dell'Opera|"La Cenerentola"|Gioachino Rossini
Don Magnifico|CARLO LEPORE|2016|01|Roma, Teatro dell'Opera: "La Cenerentola"|Roma, Teatro dell'Opera|"La Cenerentola"|Gioachino Rossini
Corinda|DAMIANA MIZZI|2016|01|Roma, Teatro dell'Opera: "La Cenerentola"|Roma, Teatro dell'Opera|"La Cenerentola"|Gioachino Rossini
Tisbe|ANNUNZIATA VESTRI|2016|01|Roma, Teatro dell'Opera: "La Cenerentola"|Roma, Teatro dell'Opera|"La Cenerentola"|Gioachino Rossini
Alidoro|UGO GUAGLIARDO|2016|01|Roma, Teatro dell'Opera: "La Cenerentola"|Roma, Teatro dell'Opera|"La Cenerentola"|Gioachino Rossini
Kurvenal|SHIGEO ISHINO|2014|07|Staatsoper Stuttgart:"Tristan und Isolde"|Staatsoper Stuttgart|"Tristan und Isolde"|-
König Marke|ATTILA JUN|2014|07|Staatsoper Stuttgart:"Tristan und Isolde"|Staatsoper Stuttgart|"Tristan und Isolde"|-
Ein Hirt|TORSTEN HOFFMANN|2014|07|Staatsoper Stuttgart:"Tristan und Isolde"|Staatsoper Stuttgart|"Tristan und Isolde"|-
Stimme eines junges Seemans|DANIEL KLUGE|2014|07|Staatsoper Stuttgart:"Tristan und Isolde"|Staatsoper Stuttgart|"Tristan und Isolde"|-
Il conte di Luna|JORGE LAGUNES|2013|07|Città del Messico:"Il Trovatore"|Città del Messico|"Il Trovatore"|Giuseppe Verdi
Leonora|JOANNA PARIS|2013|07|Città del Messico:"Il Trovatore"|Città del Messico|"Il Trovatore"|Giuseppe Verdi
Azucena|EDINEIA DE OLIVEIRAS|2013|07|Città del Messico:"Il Trovatore"|Città del Messico|"Il Trovatore"|Giuseppe Verdi
Manrico|WALTER FRACCARO|2013|07|Città del Messico:"Il Trovatore"|Città del Messico|"Il Trovatore"|Giuseppe Verdi
Ruiz|GILBERTO AMARO|2013|07|Città del Messico:"Il Trovatore"|Città del Messico|"Il Trovatore"|Giuseppe Verdi
Un vecchio zingaro |ROBERTO AZNAR|2013|07|Città del Messico:"Il Trovatore"|Città del Messico|"Il Trovatore"|Giuseppe Verdi
Peneios|IAIN PATERSON|2014|10|Bruxelles, Théâtre  La Monnaie: "Daphne"|Bruxelles, Théâtre  La Monnaie|"Daphne"|Richard Strauss
Gaea|BIRGIT REMMERT|2014|10|Bruxelles, Théâtre  La Monnaie: "Daphne"|Bruxelles, Théâtre  La Monnaie|"Daphne"|Richard Strauss
Daphne|SALLY MATTHEWS|2014|10|Bruxelles, Théâtre  La Monnaie: "Daphne"|Bruxelles, Théâtre  La Monnaie|"Daphne"|Richard Strauss
Leukippos|PETER LODHAL|2014|10|Bruxelles, Théâtre  La Monnaie: "Daphne"|Bruxelles, Théâtre  La Monnaie|"Daphne"|Richard Strauss
Apollo|ERIC CUTLER|2014|10|Bruxelles, Théâtre  La Monnaie: "Daphne"|Bruxelles, Théâtre  La Monnaie|"Daphne"|Richard Strauss
Erste Magd|TINEKE VAN INGELGEM|2014|10|Bruxelles, Théâtre  La Monnaie: "Daphne"|Bruxelles, Théâtre  La Monnaie|"Daphne"|Richard Strauss
Zweite Magd|MARIA FISELIER|2014|10|Bruxelles, Théâtre  La Monnaie: "Daphne"|Bruxelles, Théâtre  La Monnaie|"Daphne"|Richard Strauss
Erster Schäfer|MATT BOHELER|2014|10|Bruxelles, Théâtre  La Monnaie: "Daphne"|Bruxelles, Théâtre  La Monnaie|"Daphne"|Richard Strauss
Zweiter Schäfer|GIJS VAN DER LINDEN|2014|10|Bruxelles, Théâtre  La Monnaie: "Daphne"|Bruxelles, Théâtre  La Monnaie|"Daphne"|Richard Strauss
Dritter Schäfer|KRIS BELLIGH|2014|10|Bruxelles, Théâtre  La Monnaie: "Daphne"|Bruxelles, Théâtre  La Monnaie|"Daphne"|Richard Strauss
Giovanna|JESSICA PRATT|2013|08|"Giovanna D'Arco" a Martina Franca|-|-|Giuseppe Verdi
Giacomo|JULIAN KIM|2013|08|"Giovanna D'Arco" a Martina Franca|-|-|Giuseppe Verdi
Delil|ROBERTO CERVELLERA|2013|08|"Giovanna D'Arco" a Martina Franca|-|-|Giuseppe Verdi
Talbot�|EMANUELE CORDARO|2013|08|"Giovanna D'Arco" a Martina Franca|-|-|Giuseppe Verdi
Le Roi de Trèfles|JEAN TEITGEN|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
Le Prince|JONATHAN BOYDE|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
La Princesse Clarice|JULIA GERTSEVA|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
Léandre|DAVIDE DAMIANI|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
Pantalon|LEONARDO GALEAZZI|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
Le Magicien Tchélio|ROBERTO ABBONDANZA|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
Fata Morgana|ANNA SHAFAJINSKAIA|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
Linette|MARTINA BELLI|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
Nicolette|ANTOINETTE DENNEFELD|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
Ninette|DILETTA RIZZO MARIN|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
La Cuisinière|KRISTINN SIGMUNDSSON|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
Farfarello|RAMAZ CHIKVILADZE|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
Sméraldine|LARISSA SCHMIDT|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
Le Maître de Cérémonies|ANDREA GIOVANNINI|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
L’Héraut|KARL HUML|2014|06|Opera di Firenze: "L'amour des trois oranges"|Opera di Firenze|"L'amour des trois oranges"|-
Nabucco |IVAN INVERARDI|2013|08|Ancora “Nabucco” all’Arena di Verona|-|-|Giuseppe Verdi
Zaccaria |VITALIJ KOWALJOW|2013|08|Ancora “Nabucco” all’Arena di Verona|-|-|Giuseppe Verdi
Ismaele �|LORENZO DECARO|2013|08|Ancora “Nabucco” all’Arena di Verona|-|-|Giuseppe Verdi
Fenena |ROSSANA RINALDI|2013|08|Ancora “Nabucco” all’Arena di Verona|-|-|Giuseppe Verdi
Gran Sacerdote di Belo |ABRAMO ROSALEN|2013|08|Ancora “Nabucco” all’Arena di Verona|-|-|Giuseppe Verdi
Abdallo |CRISTIANO OLIVIERI|2013|08|Ancora “Nabucco” all’Arena di Verona|-|-|Giuseppe Verdi
Anna |FRANCESCA MICARELLI|2013|08|Ancora “Nabucco” all’Arena di Verona|-|-|Giuseppe Verdi
Simon Boccanegra|PLACIDO DOMINGO|2016|07|Milano, Teatro alla Scala: "Simon Boccanegra" (cast alternativo)|Milano, Teatro alla Scala|"Simon Boccanegra"|Giuseppe Verdi
Amelia|KRASSIMIRA STOYANOVA|2016|07|Milano, Teatro alla Scala: "Simon Boccanegra" (cast alternativo)|Milano, Teatro alla Scala|"Simon Boccanegra"|Giuseppe Verdi
Jacopo Fiesco|DMITRY BELOSELSKIY|2016|07|Milano, Teatro alla Scala: "Simon Boccanegra" (cast alternativo)|Milano, Teatro alla Scala|"Simon Boccanegra"|Giuseppe Verdi
Gabriele Adorno|GIORGIO BERRUGI|2016|07|Milano, Teatro alla Scala: "Simon Boccanegra" (cast alternativo)|Milano, Teatro alla Scala|"Simon Boccanegra"|Giuseppe Verdi
Paolo Albiani|MASSIMO CAVALLETTI|2016|07|Milano, Teatro alla Scala: "Simon Boccanegra" (cast alternativo)|Milano, Teatro alla Scala|"Simon Boccanegra"|Giuseppe Verdi
Pietro|ERNESTO PANARIELLO|2016|07|Milano, Teatro alla Scala: "Simon Boccanegra" (cast alternativo)|Milano, Teatro alla Scala|"Simon Boccanegra"|Giuseppe Verdi
Capitano dei balestrieri|LUIGI ALBANI|2016|07|Milano, Teatro alla Scala: "Simon Boccanegra" (cast alternativo)|Milano, Teatro alla Scala|"Simon Boccanegra"|Giuseppe Verdi
Ancella di Amelia|BARBARA LAVARIN|2016|07|Milano, Teatro alla Scala: "Simon Boccanegra" (cast alternativo)|Milano, Teatro alla Scala|"Simon Boccanegra"|Giuseppe Verdi
Violetta Valéry |LANA KOS|2013|08|Verona «o cara, noi rivedremo»&#8230;ancora “Traviata” all’Arena|-|-|Giuseppe Verdi
Flora Bervoix |CHIARA FRACASSO|2013|08|Verona «o cara, noi rivedremo»&#8230;ancora “Traviata” all’Arena|-|-|Giuseppe Verdi
Annina |ALICE MARINI|2013|08|Verona «o cara, noi rivedremo»&#8230;ancora “Traviata” all’Arena|-|-|Giuseppe Verdi
Alfredo Germont |GIANLUCA TERRANOVA|2013|08|Verona «o cara, noi rivedremo»&#8230;ancora “Traviata” all’Arena|-|-|Giuseppe Verdi
Giorgio Germont |DAVIT BABAYANTS|2013|08|Verona «o cara, noi rivedremo»&#8230;ancora “Traviata” all’Arena|-|-|Giuseppe Verdi
Gastone di Letorières |STEFANO CONSOLINI|2013|08|Verona «o cara, noi rivedremo»&#8230;ancora “Traviata” all’Arena|-|-|Giuseppe Verdi
Barone Douphol |FEDERICO LONGHI|2013|08|Verona «o cara, noi rivedremo»&#8230;ancora “Traviata” all’Arena|-|-|Giuseppe Verdi
Dottor Grenvil |VICTOR GARCIA SIERRA|2013|08|Verona «o cara, noi rivedremo»&#8230;ancora “Traviata” all’Arena|-|-|Giuseppe Verdi
Giuseppe |CRISTIANO OLIVIERI|2013|08|Verona «o cara, noi rivedremo»&#8230;ancora “Traviata” all’Arena|-|-|Giuseppe Verdi
Domestico/Commissionario |ANDREA CORTESE|2013|08|Verona «o cara, noi rivedremo»&#8230;ancora “Traviata” all’Arena|-|-|Giuseppe Verdi
Il conte d’Almaviva|SIMONE ALBERGHINI|2012|06|"Le nozze di Figaro" al Teatro Comunale di Bologna|-|-|Wolfgang Amadeus Mozart
La contessa Rosina|CARMELA REMIGIO|2012|06|"Le nozze di Figaro" al Teatro Comunale di Bologna|-|-|Wolfgang Amadeus Mozart
Figaro|NICOLA ULIVIERI|2012|06|"Le nozze di Figaro" al Teatro Comunale di Bologna|-|-|Wolfgang Amadeus Mozart
Susanna|CINZIA FORTE|2012|06|"Le nozze di Figaro" al Teatro Comunale di Bologna|-|-|Wolfgang Amadeus Mozart
Cherubino|MARINA COMPARATO|2012|06|"Le nozze di Figaro" al Teatro Comunale di Bologna|-|-|Wolfgang Amadeus Mozart
Marcellina|TIZIANA TRAMONTI|2012|06|"Le nozze di Figaro" al Teatro Comunale di Bologna|-|-|Wolfgang Amadeus Mozart
Don Basilio|MERT SUNGU|2012|06|"Le nozze di Figaro" al Teatro Comunale di Bologna|-|-|Wolfgang Amadeus Mozart
Don Curzio|SAVERIO BAMBI|2012|06|"Le nozze di Figaro" al Teatro Comunale di Bologna|-|-|Wolfgang Amadeus Mozart
Barbarina|CRISTIANA ARCARI|2012|06|"Le nozze di Figaro" al Teatro Comunale di Bologna|-|-|Wolfgang Amadeus Mozart
L&#8217;istitutrice|EMMA BELL|2010|11|Madrid,Teatro Real:"The Turn of the Screw"|Madrid,Teatro Real|"The Turn of the Screw"|Benjamin Britten
Miss Jessel|DANIELA SINDRAM|2010|11|Madrid,Teatro Real:"The Turn of the Screw"|Madrid,Teatro Real|"The Turn of the Screw"|Benjamin Britten
Spoletta|MASSIMILIANO CHIAROLLA|2012|06|Bari, Teatro Petruzzelli:"Tosca"|Bari, Teatro Petruzzelli|"Tosca"|Giacomo Puccini
Sciarrone|ANTONIO MUSERRA|2012|06|Bari, Teatro Petruzzelli:"Tosca"|Bari, Teatro Petruzzelli|"Tosca"|Giacomo Puccini
Mario Cavaradossi|BOLDIZSAR LASZLO|2012|10|Lucca, Teatro del Giglio:"Tosca"|Lucca, Teatro del Giglio|"Tosca"|Giacomo Puccini
Barone Scarpia|GABRIELE VIVIANI|2012|10|Lucca, Teatro del Giglio:"Tosca"|Lucca, Teatro del Giglio|"Tosca"|Giacomo Puccini
Cesare Angelotti|DENYAN VATCHKOV|2012|10|Lucca, Teatro del Giglio:"Tosca"|Lucca, Teatro del Giglio|"Tosca"|Giacomo Puccini
Il sagrestano|ANGELO NARDINOCCHI|2012|10|Lucca, Teatro del Giglio:"Tosca"|Lucca, Teatro del Giglio|"Tosca"|Giacomo Puccini
Spoletta|SAVERIO BAMBI|2012|10|Lucca, Teatro del Giglio:"Tosca"|Lucca, Teatro del Giglio|"Tosca"|Giacomo Puccini
Sciarrone|MARCO INNAMORATI|2012|10|Lucca, Teatro del Giglio:"Tosca"|Lucca, Teatro del Giglio|"Tosca"|Giacomo Puccini
Carceriere|ALESSANDRO MANGHESI|2012|10|Lucca, Teatro del Giglio:"Tosca"|Lucca, Teatro del Giglio|"Tosca"|Giacomo Puccini
Pastorello|SARA FANUCCI|2012|10|Lucca, Teatro del Giglio:"Tosca"|Lucca, Teatro del Giglio|"Tosca"|Giacomo Puccini
Fallito|MARCOS FINK|2016|02|Bruxelles, Théâtre La Monnaie: "L'Opera Seria"|Bruxelles, Théâtre La Monnaie|"L'Opera Seria"|Florian Leopold Gassmann
Delirio|PIETRO SPAGNOLI|2016|02|Bruxelles, Théâtre La Monnaie: "L'Opera Seria"|Bruxelles, Théâtre La Monnaie|"L'Opera Seria"|Florian Leopold Gassmann
Sospiro|THOMAS WALKER|2016|02|Bruxelles, Théâtre La Monnaie: "L'Opera Seria"|Bruxelles, Théâtre La Monnaie|"L'Opera Seria"|Florian Leopold Gassmann
Ritornello|MARIO ZEFFIRI|2016|02|Bruxelles, Théâtre La Monnaie: "L'Opera Seria"|Bruxelles, Théâtre La Monnaie|"L'Opera Seria"|Florian Leopold Gassmann
Stonatrilla|ALEX PENDA|2016|02|Bruxelles, Théâtre La Monnaie: "L'Opera Seria"|Bruxelles, Théâtre La Monnaie|"L'Opera Seria"|Florian Leopold Gassmann
Smorfiosa|ROBIN JOHANNSEN|2016|02|Bruxelles, Théâtre La Monnaie: "L'Opera Seria"|Bruxelles, Théâtre La Monnaie|"L'Opera Seria"|Florian Leopold Gassmann
Porporina|SUNHAE IM|2016|02|Bruxelles, Théâtre La Monnaie: "L'Opera Seria"|Bruxelles, Théâtre La Monnaie|"L'Opera Seria"|Florian Leopold Gassmann
Passagallo|NIKOLAY BORCHEV|2016|02|Bruxelles, Théâtre La Monnaie: "L'Opera Seria"|Bruxelles, Théâtre La Monnaie|"L'Opera Seria"|Florian Leopold Gassmann
Bragherona|MAGNUS STAVELAND|2016|02|Bruxelles, Théâtre La Monnaie: "L'Opera Seria"|Bruxelles, Théâtre La Monnaie|"L'Opera Seria"|Florian Leopold Gassmann
Befana|STEPHEN WALLACE|2016|02|Bruxelles, Théâtre La Monnaie: "L'Opera Seria"|Bruxelles, Théâtre La Monnaie|"L'Opera Seria"|Florian Leopold Gassmann
Caverna|RUPERT ENTICKNAP|2016|02|Bruxelles, Théâtre La Monnaie: "L'Opera Seria"|Bruxelles, Théâtre La Monnaie|"L'Opera Seria"|Florian Leopold Gassmann
Santuzza|ELENA PANKRATOVA|2011|11|Pisa, Teatro Verdi:"Cavalleria rusticana" e "Pagliacci"|Pisa, Teatro Verdi|"Cavalleria rusticana" e "Pagliacci"|Pietro Mascagni
Turiddu|JAVIER PALACIOS|2011|11|Pisa, Teatro Verdi:"Cavalleria rusticana" e "Pagliacci"|Pisa, Teatro Verdi|"Cavalleria rusticana" e "Pagliacci"|Pietro Mascagni
Alfio|LEO AN|2011|11|Pisa, Teatro Verdi:"Cavalleria rusticana" e "Pagliacci"|Pisa, Teatro Verdi|"Cavalleria rusticana" e "Pagliacci"|Pietro Mascagni
Mamma Lucia|IRENE BOTTARO|2011|11|Pisa, Teatro Verdi:"Cavalleria rusticana" e "Pagliacci"|Pisa, Teatro Verdi|"Cavalleria rusticana" e "Pagliacci"|Pietro Mascagni
Lola|CHIARA MATTIOLI|2011|11|Pisa, Teatro Verdi:"Cavalleria rusticana" e "Pagliacci"|Pisa, Teatro Verdi|"Cavalleria rusticana" e "Pagliacci"|Pietro Mascagni
Nedda|ESTHER ANDALORO|2011|11|Pisa, Teatro Verdi:"Cavalleria rusticana" e "Pagliacci"|Pisa, Teatro Verdi|"Cavalleria rusticana" e "Pagliacci"|Pietro Mascagni
Tonio|LEO AN|2011|11|Pisa, Teatro Verdi:"Cavalleria rusticana" e "Pagliacci"|Pisa, Teatro Verdi|"Cavalleria rusticana" e "Pagliacci"|Pietro Mascagni
Peppe|GIULIO PELLIGRA|2011|11|Pisa, Teatro Verdi:"Cavalleria rusticana" e "Pagliacci"|Pisa, Teatro Verdi|"Cavalleria rusticana" e "Pagliacci"|Pietro Mascagni
Silvio|MARCELLO ROSIELLO|2011|11|Pisa, Teatro Verdi:"Cavalleria rusticana" e "Pagliacci"|Pisa, Teatro Verdi|"Cavalleria rusticana" e "Pagliacci"|Pietro Mascagni
Con la partecipazione dell’attrice|ELENA CROCE|2011|11|Pisa, Teatro Verdi:"Cavalleria rusticana" e "Pagliacci"|Pisa, Teatro Verdi|"Cavalleria rusticana" e "Pagliacci"|Pietro Mascagni
Violetta Valery|JESSICA NUCCIO|2014|04|"La Traviata" al Teatro Verdi di Trieste|Teatro Verdi di Trieste|"La Traviata"|Giuseppe Verdi
Flora Bervoix�|LETIZIA DEL MAGRO|2014|04|"La Traviata" al Teatro Verdi di Trieste|Teatro Verdi di Trieste|"La Traviata"|Giuseppe Verdi
