9685|Suor Genoveffa|"Il Trittico" di Giacomo Puccini
2226|Galileo|"We Will Rock You"
8174|Susanna|"Chovanščina"
7303|Guccio, tintore|"Pagliacci", "Gianni Schicchi"
1555|Secondo Paggio|"Die Zauberflöte" (Il flauto magico)
5099|Tre Dame della Regina|"Die Zauberflöte"
3310|Walther von der Vogelweide|"Tannhäuser"
2562|Yannakos|"The Greek Passion"
6077|Una cameriera, Una donna delle pulizie|"Věc Makropulos"
3521|Tre capisquadra|"Lady Macbeth del distretto di Mzesnk"
9111|Paolino|"Il matrimonio segreto"
787|Larina|Il Bolshoi
9408|Dritte Norn / Woglinde|"Götterdämmerung"
5702|L’abate|«Il nostro è amore d’anime!» Andrea Chénier
463|Dr. Kolenaty|"L'Affare Makropulos"
1986|Cavaradossi|"Tosca"
2148|Laura Adorno|"La Gioconda"
9373|Smorfiosa|"L'Opera Seria"
716|Dancairo|Ritorniamo
8300|Un maestro/Secondo bracciante|"Lady Macbeth del distretto di Mcensk"
7065|Terza dama|"Il Flauto magico"
1744|Mangojerry|"Cats"
7006|Rosina, baronessa ungherese|"La finta semplice"
8613|Santuzza|"El amor brujo" e "Cavalleria rusticana"
3740|Lord Rochefort|"Anna Bolena"
6368|Basilio / Don Curzio|"Le nozze di Figaro"
8111|Germano|"La scala di seta"
7836|König Marke|"Tristan und Isolde"
8038|Bass 2|"Jakob Lenz"
9844|Zweiter Jude|"Salome"
537|Fante|-
3390|Le Comte Pâris|"Roméo et Juliette"
9186|Gran Sacerdote di Nettuno|"Idomeneo, re di Creta"
1678|Il Barone Douphol|"La Traviata"
1307|Micaela|Gustavo Dudamel dirige "Carmen"
2978|Aminta|Il Pergolesi Spontini Festival
6894|La principessa Eboli|“Don Carlo”
5189|Médée, La Gloire|"Médée"
82|Vecchio forzato|"Lady Macbeth del distretto di Mzesnk"
8228|Secondo fanciullo|"Die Zauberflöte"
9027|Poliziotto|"Il ragazzo del risciò"
5249|Maestro Spineloccio|Il "Trittico" secondo Michieletto
8562|Seconda ragazza|"Le nozze di Figaro"
1916|Gringerde|"Die Walküre"
5926|Un Prigioniero|"Francesca da Rimini"
864|Due soldati|"Salome"
1459|Elvino|"La Sonnambula"
9064|Golaud|“Pelléas et Mélisande”  dell’OSN RAI
4909|Ramiro|"L’heure espagnole" e "L’Enfant et les Sortilèges"
6162|Junius|“The Rape of Lucretia”
6835|Seventh Fairy /Mystery / Naiade 2 / Summer|"The Fairy Queen"
2811|L'Ange|"Saint-Francois d'Assise"
1754|Deuteronomio/Ciccio Gourmet|"Cats"
4895|Le Feu / La Princesse / Le Rossignol|"L’heure espagnole" e "L’Enfant et les Sortilèges"
9386|Tempo|"Il trionfo del tempo e del disinganno"
2186|Il Dottore|"Il Naso"
192|Remendado|"Carmen"
5279|Luigi|Il "Trittico" secondo Michieletto
6052|Paolino|Il matrimonio segreto a Torino
2545|Un soldato|"Wozzeck"
5748|Masetto|Don Giovanni al Teatro Regio di Torino
817|Il messaggero|"Idomeneo"
4070|Adelaide|"Adelaide di Borgogna" di Generali
3849|Amneris|"Aida"
4918|Paco|"El amor brujo" e "La vida breve"
4436|Chrysothemis|"Elektra"
5817|Madame Lidoine|"Les dialogues des Carmélites"
7939|Beaupertuis|"Il cappello di paglia di Firenze"
8539|Lucilla|"Berenice, regina di Armenia" (Il Vologeso)
4456|Costanza|"Il ratto dal serraglio"
1897|Ferrando|“ Facciamo Trovatore… ”
8703|Eumelo|"Alceste"
5993|Il primo paziente / Un provocatore|-
7248|Gastone, Visconte di Letorières|"La Traviata"
9605|Wurm|“Luisa Miller”
8522|Ottone|"L'incoronazione di Poppea"
4713|Arbace|"Ciro in Babilonia"
3425|Galatea|"Acis and Galatea"
5901|Der Steuermann|"L'Olandese volante"
1082|Dottor Schon/Jack|"Lulu"
8907|Gaudenzio|"Il Signor Bruschino"
8208|Oksana|"Čerevički"
7838|Stimme eines junges Seemans|"Tristan und Isolde"
8040|Jakob Lenz|"Jakob Lenz"
3071|Carlo|-
8037|Bass 1|"Jakob Lenz"
2729|Il marchese D’Obigny|"La Traviata"
3921|Douniacha|"La Cerisaie" (Il giardino dei ciliegi)
3862|Paggio|"Salome"
4661|Momus|"Platée"
8989|Ragazzo del risciò 1|"Il ragazzo del risciò" al Teatro Regio di Torino
2537|Il bambino di Marie|"Wozzeck"
93|Secondo bracciante|"Lady Macbeth del distretto di Mzesnk"
1330|Santuzza|"Cavalleria rusticana" e "Pagliacci"
9471|Mélusine|"Les Chevaliers de la Table Ronde" di Hervé
9524|Pantalis|"Mefistofele"
5264|Due suore cercatrici|Il "Trittico" secondo Michieletto
1756|Exotica|"Cats"
8935|Il conte Carlo Felice|"La vedova allegra"
2601|Quasimodo|"Notre-Dame de Paris"
8381|Roland|"Fierrabras"
3225|Eine Modistin|"Der Rosenkavalier"
2036|Dulcamara|"L'Elisir d'amore"
6199|Orazio|"Il trionfo di Clelia"
4753|Un Carceriere|"Tosca"
9870|Don Basilio/David Astorga|"Le nozze di Figaro"
874|Le Remendado|"Carmen"
7763|Pantalon|"L'amour des trois oranges"
9879|Belcore|"L'elisir d'amore" a Palazzo Pitti
7132|Radamès|Perché re
7859|Nick Shadow|"The rake's progress"
7451|Kate Pinkerton e La madre di Cio-cio-san|"Madama Butterfly"
2802|L'Ange|"Saint-Francois d'Assise"
8731|Arthur Jones|"Billy Budd"
9020|Sun Paizhang|"Il ragazzo del risciò"
8156|Capitano dei balestrieri|"Simon Boccanegra"
4093|Virgilio|"Iolanta" e "Francesca Da Rimini"
3163|El maître d’hotel|"El Trust de los tenorios", "El Puñao de rosas"
7340|La Frugola|Gala Pucciniano
1620|Miss Jessel|"The Turn of the Screw"
8123|Barone Douphol|"La traviata"
8117|Flora Bervoix|"La traviata"
8051|Il Boia e Famulo del Diavolo|"Švanda dudák"
2057|Megacle|Roberto De Simone interpreta Pergolesi
7467|Fabrizio dei Ritorti|-
7357|La maestra delle novizie|Gala Pucciniano
252|Gran Sacerdote|"Nabucco"
8481|Il Giudice|"Jenufa"
8033|Il Dottor Dulcamara|"L'elisir d'amore"
989|Il Duca di Mantova|"Rigoletto"
9788|Josè Castro|"La fanciulla del West"
8224|Primo fanciullo|"Die Zauberflöte"
614|Robin Starveling|"A midsummer night's dream"
5104|Lord Enrico Ashton|«Di ragion la trasse amore …». "Lucia di Lammermoor"
1922|Sieglinde|"Die Walküre"
7571|Marco|"Eine florentinische tragödie/Gianni Schicchi"
3569|Dott. Cajus|"Falstaff"
2450|Roberto|"I Vespri Siciliani"
5624|Kate Pinkerton|" Madama Butterfly "
5370|Das Mädchen|"L' ecume des Jours" di Edison Denisov
1273|Ballerina solista,|"I Lombardi alla prima crociata"
5650|Moralès|-
3114|Cherubino|-
7608|Giorgio</em> <em>Talbot|"Maria Stuarda"
5731|Rosina|"Il Barbiere di Siviglia" al Comunale di Ferrara
358|Valencienne|"La vedova allegra"
6605|Flosshilde|un "Ring" che avrebbe reso Wagner orgoglioso
5606|Fafner|“Das Rheingold”
9160|Arsamene|“Serse” di Händel
2368|Hauk-Šendorf|"L'affare Makropoulos"
6187|Un frate|Un "Don Carlo" in gran spolvero per “compleanno”
2993|Marziano|-
5842|Ponchel, his aide-de-camp|"Silent Night"
3807|Un tenore italiano|"Der Rosenkavalier"
5784|I due figli della dama elegante MARCO SEVERIN|"Il Naso"
9429|Il conte di Almaviva|"Le nozze di Figaro"
176|Tadzio|"Death in Venice"
7884|Lauretta|"Il Trittico"
5349|Macduff|-
2654|Lucano e 1° Soldato|"l'Incoronazione di Poppea"
8286|Un balordo|"Lady Macbeth del distretto di Mcensk"
450|Lord Gualtiero|"I Puritani"
3165|Frasquito|"El Trust de los tenorios", "El Puñao de rosas"
5981|Filipp Filippovič|-
1676|Il Dottor Grenvil|"La Traviata"
9124|Konrad|"Le braci"
2598|Fiordaliso|"Notre-Dame de Paris"
2051|Megacle|Roberto De Simone interpreta Pergolesi
3665|Olympia|"Les contes d'Hoffmann"
5540|Amneris,  sua figlia|"Aida"
5690|L’abate|«Il nostro è amore d’anime!» Andrea Chénier
773|Servo del Doge|"I due Foscari"
9158|Maturina|"Don Giovanni Tenorio o sia Il convitato di pietra"
7558|Pinellino|"Eine florentinische tragödie/Gianni Schicchi"
630|Theseus|"A midsummer night's dream"
1514|Giasone|"Medea"
8658|Prosdocimo|“Il turco in Italia”
3544|Il Conte di Monterone|un grande successo
6208|Il Conte di Lerma/Un Araldo Reale|“Don Carlo”
7513|Elisej Bomelij|"Csarskaja Nevesta" ( sposa per lo Zar)
5280|Maestro Spineloccio|Il "Trittico" secondo Michieletto
982|Figaro|"Il Barbiere di Siviglia"
3504|Un commissonario|"La Traviata"
2552|La vedova Katarina|"The Greek Passion"
1705|Sophie|"Der Rosenkavalier"
2212|Abigaille|"Nabucodonosor"
6179|Elisabetta di Valois|Un "Don Carlo" in gran spolvero per “compleanno”
6149|La principessa Eboli|«Pronta a scoppiar la folgore
3113|Basilio|-
1667|Un alcade|A Firenze una "Forza del destino"
9432|Hymen|"The Fairy Queen"
5416|Un cristiano|"Poliuto"
3885|Faust|"La damnation de Faust"
5316|Clistene|"L'Olimpiade"
6651|Siegrune|un "Ring" che avrebbe reso Wagner orgoglioso
1805|Trin|"La fanciulla del West"
1536|Pastorello|"Tosca"
9236|Rigoletto|“Rigoletto”
3378|Bertram|"La donna del lago"
1631|Kate Pinkerton|"Madama Butterfly"
6180|Filipo II, re di Spagna|Un "Don Carlo" in gran spolvero per “compleanno”
6115|Giorgio|"Amica"
8678|La madre|"Madama Butterfly"
5865|Montano|"Otello"
2393|Il carceriere/Thierry/Dr. Javelinot|"Les Dialogues des Carmélites"
1404|La Badessa|"Suor Angelica" e "Gianni Schicchi"
376|Toms Blunt|"Der Vampyr"
7815|Nick Shadow|"The Rake's Progress"
529|Bradamante|"Alcina"
3938|L’inquisitore|"Ognenny Angel" (L'angelo di fuoco)
7528|Pinellino|"Eine Florentinische Tragödie" e "Gianni Schicchi" (cast alternativi)
2265|Madame Larina|"Evgenij Onegin"
7319|Rodolfo|"Luisa Miller"
8423|Gisela|"Gisela!"
3973|Sir Hervey|-
337|Hanna Glawari|"La vedova allegra"
6109|Oberto|Nella villa
8717|Turiddu|"El amor brujo" & "Cavalleria rusticana"
4001|Uno studente / Hrazda|"Die glückliche Hand" e "Osud"
7996|Leukippos|"Daphne"
5146|Lena|"Il filosofo di campagna"
2728|Il dottor Grenvil|"La Traviata"
7440|Giulietta|"Les Contes d'Hoffmann"
5412|Larry|"La fanciulla del West"
2955|La contessa Rosina|"Le nozze di Figaro"
2655|Nerone|"l'Incoronazione di Poppea"
6798|Narratrice|"La finta semplice"
2246|D'Obigny|"La Traviata" si fa fiaba
5808|Un conoscente di Kovalĕv|"Il Naso"
5832|Soeur Mathilde|"Les dialogues des Carmélites"
2229|Oz|"We Will Rock You"
5358|Il Principe Ignoto (Calaf)|"Turandot"
486|Liù|"Turandot"
8030|Un commissionario|“La Traviata”
1478|Teresa|"La Sonnambula"
4496|Emilia|"La Chulapona"
1604|Amapola|Lima,"La Leyenda
6080|Eritea|“Eliogabalo”
6846|Kaidamà|-
4220|Didone|"La Didone"
1020|Sapkin|"Da una casa di morti"
7927|Rinuccio|"Il Trittico"
867|Jochanaan|"Salome"
2711|Rachel|"La Juive"
8667|Nadir, pescatore|“Les pêcheurs de perles”
2800|Frère Sylvestre|"Saint-Francois d'Assise"
1428|Marco|"Suor Angelica" e "Gianni Schicchi"
5662|Mrs. Quickly|-
6204|Porsenna|"Il trionfo di Clelia"
988|Usciere|"Rigoletto"
635|Un notaro|"Don Pasquale"
6718|Maria de Rudenz|"Maria de Rudenz"
4927|El cantaor|"El amor brujo" e "La vida breve"
8851|Zweiter Knabe (Secondo fanciullo)|"Die Zauberflöte"
7598|Schaunard, musicista|"La Bohme"
7264|Papagena|"Il flauto magico"
4338|Reuben|-
480|Oronte|"I Lombardi alla prima crociata"
6703|Giuseppe|Verona «o cara, noi rivedremo»'...ancora “Traviata”
4311|Elvino|-
3091|Lord Gualtiero Valton|"I puritani"
8490|Števa Buryja|"Jenufa"
4022|Recalcao|"El gato montés"
7643|Un chef grec|Trionfano
5849|Lieutenant Audebert|"Silent Night"
2376|Don Basilio|"Il Barbiere di Siviglia"
6659|Mario Cavaradossi|"Tosca" a Torre
4583|Francis Flute, acconciamantici|"A Midsummer night's dream"
940|Petit-gris|"Cin-Ci-là"
921|Girasole|"Il mondo alla rovescia"
8704|Evandro|"Alceste"
8602|Hombre tercero / Caballo negro / Pastor bobo|prima mondiale di “El Público” a Madrid
1841|Rosette|"Manon"
5064|Titurel|"Parsifal"
6840|Eleonora|-
3723|Hermann Augustus|"Candide"
5095|Sorceress|"Dido and Aeneas"
393|Erda|"Siegfried"
2904|Mendicante|"L'Opera da tre soldi"
9626|Giannetto Malespini|"La cena delle beffe"
1601|Margot|Lima,"La Leyenda
2653|Littore e 1° Console|"l'Incoronazione di Poppea"
6092|Fanny, sua figlia|diciott'anni, ma non li dimostra
8785|Starenka Buryjovka (La nonna)|“Jenůfa”
3602|Don Prudenzio|"Il viaggio a Reims"
1742|Jennytuttapois|"Cats"
9542|Schlémil|"Les contes d'Hoffmann"
6585|Amneris, sua figlia|ancora “Aida” a Verona
2874|Due prostitute|"L'Opera da tre soldi"
6236|Cola Rienzi|"Rienzi"
8351|Ulrica|"Un Ballo in Maschera"
7488|Due giovani|"Le nozze di Figaro"
9692|Giorgetta|"Il Trittico" di Giacomo Puccini
7029|Hélène, figlia del Conte di Tolosa|"Jérusalem"
8657|Don Narciso|“Il turco in Italia”
8852|Zweiter Priester (Secondo sacerdote)|"Die Zauberflöte"
7929|Seconda conversa|"Il Trittico"
5151|Eugenia|"Il filosofo di campagna"
952|L’infermiere|Hindemith e Ravel aprono la stagione lirica
8777|Jenůfa|“Jenůfa”
5065|Gurnemanz|"Parsifal"
1647|L'ufficiale del registro|"Madama Butterfly"
6234|Raimondo|"Rienzi"
699|Herodes|-
4401|Il sergente degli arcieri|“Manon Lescaut” per l’Orchestra Sinfonica Siciliana
6740|Lucilla, sua cugina|"La Scala di Seta"
1329|Nedda / Colombina|"Cavalleria rusticana" e "Pagliacci"
7909|Il Talpa|"Il Trittico"
5118|José|La liberté!» Carmen al Regio di Torino
1280|Frà Melitone|"La forza del destino"
9698|La Frugola|"Il Trittico" di Giacomo Puccini
2140|Goffredo|"Armida"
4217|Cassandra, Damigella I, Dama III|"La Didone"
7853|Nick Shadow|"The rake's progress"
7388|Paolino|"Il matrimonio segreto"
4226|Venere, Iride, Damigella II|"La Didone"
4634|Angel 3 ' John|"Written on Skin"
907|Ctirad|"Šárka", "Cavalleria Rusticana"
2362|Jaroslav Prus|"L'affare Makropoulos"
3290|Ein Athlet|"Lulu"
3687|Una voce dal cielo|"Don Carlo"
2386|Il conte di Ceprano|"Rigoletto"
133|Poyapyc|"Il Giocatore" (Igrok')
7073|Papageno|-
8071|L’abate di Chazeuil|"Adriana Lecouvreur"
5115|Don</em> <em>José|La liberté!» Carmen al Regio di Torino
7787|Un Doganiere|"La Bohème"
2084|Dama di Lady Macbeth|"Macbeth"
205|Il Re|"Aida"
2864|Un servo d'Amelia|"Un ballo in maschera"
1179|Polizist|"Der ferne klang"
6529|Matteo Borsa|"Ola" per Rigoletto
1436|Suor Osmina|"Suor Angelica" e "Gianni Schicchi"
3903|Sourine|"Pikovaja Dama" (La dama di picche)
2387|Il conte</em> <em>di Monterone|"Rigoletto"
7142|Lena|"Svadba-Wedding"
5938|Smaragdi|"Francesca da Rimini"
1844|Guillot de Morfontaine|"Manon"
4846|Florville|"Il signor Bruschino"
2569|Lenio|"The Greek Passion"
6399|Manrico|"Gala Verdi"
4475|Erscheinung eines Jünglings|"Die Frau ohne Schatten"
1175|Madchen|"Der ferne klang"
7703|Il sagrestano|"Otello" e "Tosca"
8407|La zia Principessa|“Goyescas” e “Suor Angelica” al Teatro Regio di Torino
953|Robert|Hindemith e Ravel aprono la stagione lirica
7942|La Duchesse de Crackentorp|"La fille du régiment"
2160|Il Dottore|"Il Naso"
1223|Euryanthe|"Euryanthe"
7765|Trouffaldino|"L'amour des trois oranges"
2567|Kostandis|"The Greek Passion"
4336|Levi|-
8566|Giuseppe, servo di violetta|"La Traviata"
7049|Secondo sacerdote, Primo armigero|"Il Flauto magico"
2992|Claudio|-
4087|Lanceotto Malatesta|"Iolanta" e "Francesca Da Rimini"
8425|Enrichetta di Francia, regina d'Inghilterra|“I Puritani”
1204|Luisa Miller|"Luisa Miller"
6217|Il Grande Inquisitore|“Don Carlo”
417|Eboli|"Don Carlo"
412|Un frate|"Don Carlo"
3713|Senor I|"Candide"
7404|Il clown|"Otello"
3401|Tonio|"Cavalleria rusticana" e "Pagliacci"
7238|Giorgio Germont|-
8879|Il Dancario|"Carmen"
7234|Barone Douphol|-
8243|Hermann, Schlemil|“Les Contes d’Hoffmann”
3864|Soldati|"Salome"
7907|Giorgetta|"Il Trittico"
6733|Fiorello|Il ritorno del "Barbiere di Siviglia"
2757|Isifile|"Il novello Giasone"
7134|Sacerdotessa|Perché re
7443|Niklaussse|"Les Contes d'Hoffmann"
8414|Seconda conversa|“Goyescas” e “Suor Angelica” al Teatro Regio di Torino
6288|Polinesso|"Ginevra di Scozia"
2556|Nicolio|"The Greek Passion"
1188|Filipjewna|"Eugenio Onegin"
8760|Red Whiskers|"Billy Budd"
3682|Un monaco|"Don Carlo"
6011|Federico|“Napoli milionaria”
552|Servo|"I Due Foscari"
7566|Gianni Schicchi|"Eine florentinische tragödie/Gianni Schicchi"
9781|Seconda fatina|"La donna serpente" di Alfredo Casella
9828|Il barone Rouvel|"Fedora"
2071|Eddi Carbone|"Uno sguardo dal ponte"
1910|Sieglinde|"Die Walküre"
1527|Donna Anna|"Don Giovanni"
3394|Con la partecipazione dell’attrice|"Cavalleria rusticana" e "Pagliacci"
6439|Orfeo|"Orfeo all'inferno"
2611|Lauretta|"La Medium", "Gianni Schicchi"
9923|Seconda vergine|“Moses und Aron”
6553|Rodrigo di Dhu|«Come resistere / a tanti affetti!» “La Donna
6958|Hobson|"Peter Grimes"
9934|Una fanciulla/prima vergine nuda|“Moses und Aron”
1252|Cabri|"Betulia liberata"'... due volte
1729|Un notaio|"Der Rosenkavalier"
7726|Nedda / Colombina|"Pagliacci"
8235|Hoffmann|“Les Contes d’Hoffmann”
1491|Contessa  Almaviva|"Le nozze di Figaro"
1292|Preziosilla|"La forza del destino"
1465|Donna Rosa|"Il postino"
6839|Cardenio|-
2466|Raimondo Bidebent|"Lucia di Lammermoor"
1572|Gulnara|"Il Corsaro"
9837|Zweiter Nazarener|"Salome"
682|Soeur Marthe|-
7695|Mario Cavaradossi|"Otello" e "Tosca"
7911|La Badessa|"Il Trittico"
2608|Gianni Schicchi|"La Medium", "Gianni Schicchi"
7061|Seconda dama|"Il Flauto magico"
4464|Il tamburmaggiore|"Wozzeck"
8315|Drei Faehnriche / Drei Hauptleute|“Die Soldaten” al Teatro alla Scala
513|Juliette|-
2325|Un soprano italiano|"Capriccio"
1438|Re d'Egitto|"Aida"
8089|Tenore|"Shell Schock"
7354|Il Tinca|Gala Pucciniano
1813|Anai|"Moise et Pharaon"
2220|Anna|"Nabucodonosor"
6461|Ascagne|"Les Troyens"
5829|Madame Lidoine|"Les dialogues des Carmélites"
59|Messaggero|Samson et Dalila
656|Escamillo|-
1101|Un giornalista|"Lulu"
6608|Froh|un "Ring" che avrebbe reso Wagner orgoglioso
5446|Riccardo, conte di Warwick|"Un ballo in maschera"
3487|Gherardo|"Il campanello" e "Gianni Schicchi"
6069|Krista|"Věc Makropulos"
2594|Il conte di Monterone|"Rigoletto"
5098|Secondo Sacerdote, Primo Armigero|"Die Zauberflöte"
637|Norina|"Don Pasquale"
3680|Rodrigo di Posa|"Don Carlo"
6502|Roderigo|"Otello" con finalino edificante
7294|Silvio|"Pagliacci", "Gianni Schicchi"
7500|Un’ancella di Amelia|Leo Nucci è Simon Boccanegra
6370|Azucena|"Gala Verdi"
2507|Orfeo|"Orfeo ed Euridice", "Il Trovatore", "Rigoletto"
4443|Sancho|"Don Quichotte"
1904|Gringerde|"Die Walküre"
5641|L'araldo|"Macbeth"
6190|Il conte di Lerma|Un "Don Carlo" in gran spolvero per “compleanno”
9516|The Protector|“Written on skin” di George Benjamin
5719|Marcello|La bohème
2007|Richard Nixon|"Nixon in China"
8127|Gastone|"La traviata"
999|Oloferno Vitellozzo|una "Lucrezia Borgia" di successo
3223|Der Haushofmeister bei Faninal|"Der Rosenkavalier"
3649|Mesonero / Soldado / Ciego /Pescador /Alemán|"Los sobrinos del Capitan Grant"
1313|Mercédès|Gustavo Dudamel dirige "Carmen"
3524|Un ufficiale|"Lady Macbeth del distretto di Mzesnk"
6249|Il principe Gremin|"Evgenij Onegin"
7994|Erster Schäfer|"Daphne"
9677|Prima cercatrice|"Il Trittico" di Giacomo Puccini
7016|Mrs Meg Page|"Falstaff"
3532|Il duca di Nottingham|"Roberto Devereux"
4003|Živný|"Die glückliche Hand" e "Osud"
1463|Elvino|"La Sonnambula"
8419|Suor Genovieffa|“Goyescas” e “Suor Angelica” al Teatro Regio di Torino
7043|Prima dama|"Il Flauto magico"
5596|Flosshilde|“Das Rheingold”
1849|Poussette|"Manon"
4402|Lescaut|“Manon Lescaut” per l’Orchestra Sinfonica Siciliana
4984|Melot|"Tristan und Isolde"
1575|Il Commissario imperiale|"Madama Butterfly"
779|Servo del Doge|"I due Foscari"
7542|Nella|"Eine Florentinische Tragödie" e "Gianni Schicchi" (cast alternativi)
7496|Un capitano dei balestrieri|Leo Nucci è Simon Boccanegra
4416|Goffredo|"Rinaldo"
6174|Coro Femminile|"The Rape of Lucretia"
7729|Monostato|"Die Zauberflöte" (Il Flauto Magico)
9448|Priest|"The Fairy Queen"
3643|Soledad|"Los sobrinos del Capitan Grant"
2984|Argene|Il Pergolesi Spontini Festival
9466|Sacripant|"Les Chevaliers de la Table Ronde" di Hervé
5868|La Contessa Ceprano|"Rigoletto"
4742|Meledor|"Zaira"
391|Der Waldvogel|"Siegfried"
9328|Fritz Kobus|"L'amico Fritz"
4275|Phedros|"Der König Kandaules"
556|Pisana|"I Due Foscari"
8163|Ein Sklave|"Salome"
7163|Secondo contadino|"Pagliacci"
6277|Dalinda|"Ginevra di Scozia"
9257|Der Steuermann Dalands|"Der fliegende Holländer”
2565|Il Capitano|"The Greek Passion"
4410|Lescaut|“Manon Lescaut” per l’Orchestra Sinfonica Siciliana
6695|Ernestina|«Veramente passo è ardito», ma “L’occasione fa ladro”
5583|Gulnara, schiava prediletta di Sedi|"Il Corsaro"
3645|Doctor Mirabel|"Los sobrinos del Capitan Grant"
207|Primi ballerini|"Aida"
13|Ernesto/Il pretore|"La gazza ladra"
7910|Il Tinca|"Il Trittico"
8277|La Madre di Butterfly|"Madama Butterfly"
7527|Nella|"Eine Florentinische Tragödie" e "Gianni Schicchi" (cast alternativi)
2876|Geremia Peachum|"L'Opera da tre soldi"
1820|Aufide|"Moise et Pharaon"
6158|Lucretia|“The Rape of Lucretia”
8392|Prima suora|“Goyescas” e “Suor Angelica” al Teatro Regio di Torino
2970|Lucilla|-
4701|Voci della fonte|"Ainadamar"
9930|Un sacerdote|“Moses und Aron”
7315|Tonio / Taddeo|"Pagliacci", "Gianni Schicchi"
7322|Dandini|-
1526|Mercedees|"Carmen"
8575|Le Bailli|"Werther"
7538|La Ciesca|"Eine Florentinische Tragödie" e "Gianni Schicchi" (cast alternativi)
5364|L'Imperatore Altoum|"Turandot"
4651|Clarin|"Platée"
5846|German Officer|"Silent Night"
4567|Demetrius, innamorato di Hermia|"A Midsummer night's dream"
4361|Marcello|-
7689|Desdemona|"Otello" e "Tosca"
6818|Sleep|"The Fairy Queen"
8420|Suor Osmina|“Goyescas” e “Suor Angelica” al Teatro Regio di Torino
9422|Ernestina|"L'occasione fa ladro"
6889|Tebaldo, paggio di Elisabetta|“Don Carlo”
4518|Zapatero|"La Chulapona"
3766|Don Pelagio|"Der Schauspieldirektor", "La Canterina"
7983|Dritter Schäfer|"Daphne"
1609|Cristobal|Lima,"La Leyenda
1551|Primo Paggio|"Die Zauberflöte" (Il flauto magico)
5787|Il Naso|"Il Naso"
1282|Il padre guardiano|"La forza del destino"
3339|Tagliaferro|"La Cecchina, ossia la buona figliuola"
8253|Magda|"La rondine"
4730|Raimondo Lopez|"Matilde di Shabran"
8553|Falke|"Il Pipistrello"
2304|Johann|"Werther"
9871|La Malaspina|"Luci mie traditrici" di Salvatore Sciarrino
7129|Coppia di selvaggi|Perché re
8674|Lucio Cinna|“Lucio Silla” di Mozart
3858|Schiavo|"Salome"
478|Viclinda|"I Lombardi alla prima crociata"
3065|Don Pietro|-
3916|Ljouba|"La Cerisaie" (Il giardino dei ciliegi)
9115|Danzatori|"La traviata"
5028|Irene|"Rienzi"
551|Pisana|"I Due Foscari"
8478|Lord Gualtiero Valton, governatore puritano|"I puritani"
9750|Giacomo Balducci|"Benvenuto Cellini" di Hector Berlioz
1494|Dottor Bartolo|"Le nozze di Figaro"
9315|Seconda Sorella Cercatrice|"La voix humaine" e "Suor Angelica"
9755|Armilla|"La donna serpente" di Alfredo Casella
1564|Primo Paggio|"Die Zauberflöte" (Il flauto magico)
6939|Maddalena|“Rigoletto”
5173|Il Conte di Ceprano|"Rigoletto"
4315|Elvino|-
8670|Nadir, pescatore|“Les pêcheurs de perles”
8626|Michele, portinaio|"Fedora"
3456|Figaro|Un "Barbiere" sottotono
1833|Des Grieux|"Manon"
9067|Pelléas|“Pelléas et Mélisande”  dell’OSN RAI
9607|Luisa|“Luisa Miller”
1061|Didone|Maderna e Purcell
7273|Monostatos|"Il flauto magico"
7497|Paolo Albiani|Leo Nucci è Simon Boccanegra
5290|Suor Genovieffa|Il "Trittico" secondo Michieletto
595|Secondo cavaliere|"Assassinio nella cattedrale" di Pizzetti
5459|Liù|Zubin Mehta festeggia i cinquant’anni
4367|Un sergente dei doganieri|-
7673|Olivier|"Le Saphir" di Félicien David
7395|La madre di Cio-Cio San|"Madama Butterfly"
5022|Paolo Orsini|"Rienzi"
8922|Fiorello/Un ufficiale|"Il barbiere di Siviglia"
1015|Il prigioniero ubriaco|"Da una casa di morti"
2123|Strolling players ANNA DENNIS|"Death in Venice" (Morte a Venezia)
146|Flora|"La Traviata"
15|Fernando|"La gazza ladra"
6479|Cintia|-
9139|Una fanciulla|-
8200|Oksana|"Čerevički"
4195|Le Comte Ory|"Le comte Ory"
7506|Fafner|"Siegfried"
5020|Irene|"Rienzi"
499|Principe di Persia|"Turandot"
5929|Francesca|"Francesca da Rimini"
5477|Lia|"L'Enfant Prodigue" e "Cavalleria Rusticana"
218|Sacerdotessa|"Aida"
9777|Miranda|"La donna serpente" di Alfredo Casella
381|Janthe|"Der Vampyr"
5736|Rosina|"Il Barbiere di Siviglia" al Comunale di Ferrara
1570|Terza Dama|"Die Zauberflöte" (Il flauto magico)
8746|Ufficiale dei cannonieri|"Billy Budd"
1224|König Ludwig VI|"Euryanthe"
3193|Klytämnestra|"Elektra"
3457|Fiorello|Un "Barbiere" sottotono
1383|Luisa|-
3350|Stephano|"Roméo et Juliette"
3917|Lopakhine|"La Cerisaie" (Il giardino dei ciliegi)
7792|Flavio, romano amico di Pollione|"Norma"
3352|Königin der Nacht|"Die Zauberflöte"
8196|Il maestro di scuola|"Čerevički"
8976|La Grande Vestale|"La Vestale"
7469|Gnese|-
752|Gran Sacerdote|"Zelmira"
2946|Pelléas|"Pelléas et Mélisande"
7565|Gherardo|"Eine florentinische tragödie/Gianni Schicchi"
7543|Pinellino|"Eine Florentinische Tragödie" e "Gianni Schicchi" (cast alternativi)
