JOS MARIA LO MONACO,Imelda|OBERTO CONTE DI SAN BONIFACIO
RAMON VARGAS,Don Carlo, infante di Spagna|DON CARLO
BARBARA FRITTOLI,Elisabetta di Valois|DON CARLO
ILDAR ABDRAZAKOV,Filipo II, re di Spagna|DON CARLO
LUDOVIC TZIER,Rodrigo, marchese di Posa|DON CARLO
DANIELA BARCELLONA,La principessa Eboli|DON CARLO
MARCO SPOTTI,Il grande Inquisitore|DON CARLO
ROBERTO TAGLIAVINI,Un frate|DON CARLO
SONIA CIANI,Tebaldo, paggio di Elisabetta|DON CARLO
ERIKA GRIMALDI,Voce dal cielo|DON CARLO
DARIO PROLA,Il conte di Lerma|DON CARLO
LUCA CASALIN,Un araldo del re|DON CARLO
MARCO SPORTELLI,Deputati fiamminghi FABRIZIO BEGGI, SCOTT JOHNSON, FEDERICO SACCHI, RICCARDO MATTIOTTO, FRANCO RIZZO,|DON CARLO
RUSSELL BRAUN,Don Giovanni|DON GIOVANNI ossia Il dissoluto punito
ANATOLI KOTSCHERGA,Il Commendatore|DON GIOVANNI ossia Il dissoluto punito
CHRISTINE SCHFER,Donna Anna|DON GIOVANNI ossia Il dissoluto punito
PAUL GROVES,Don Ottavio|DON GIOVANNI ossia Il dissoluto punito
AINHOA ARTETA,Donna Elvira|DON GIOVANNI ossia Il dissoluto punito
KYLE KETELSEN,Leporello|DON GIOVANNI ossia Il dissoluto punito
DAVID BII,Masetto|DON GIOVANNI ossia Il dissoluto punito
MOJCA ERDMANN,Zerlina|DON GIOVANNI ossia Il dissoluto punito
IRINA LUNGU,Adina|LELISIR DAMORE
LEONARDO CORTELLAZZI,Nemorino|LELISIR DAMORE
GEZYM MYSHKETA,Belcore|LELISIR DAMORE
BRUNO DE SIMONE,Dulcamara|LELISIR DAMORE
ROSANNA SAVOIA,Giannetta|LELISIR DAMORE
ALEKSANDRS ANTONENKO,Sansone|SAMSON ET DALILA
OLGA BORODINA,Dalila|SAMSON ET DALILA
MIKHAIL KOROBEINIKOV,Abimelech|SAMSON ET DALILA
ELCHIN AZIZOV,Il Gran Sacerdote di Dagon|SAMSON ET DALILA
DARIO RUSSO,Un vecchio ebreo|SAMSON ET DALILA
GREGORY BONFATTI,Primo Filisteo|SAMSON ET DALILA
FILIPPO BETTOSCHI,Secondo Filisteo|SAMSON ET DALILA
NICOLA PAMIO,Un Messagero Filisteo|SAMSON ET DALILA
GIANLUCA BREDA,Il re|AIDA
MARIANNE CORNETTI,Amneris|AIDA
HUI HE,Aida|AIDA
JORGE DE LEN,Radams|AIDA
ALEXEI TANOVITSKI,Ramfis|AIDA
ALBERTO MASTROMARINO,Amonasro|AIDA
ANGELO VILLARI,Un messaggero|AIDA
VALERIA SEPE,Una sacerdotessa|AIDA
HUGH SMITH,Don Carlo, infante di Spagna|DON CARLO
SVETLANA KASYAN,Elisabetta di Valois|DON CARLO
GIACOMO PRESTIA,Filipo II, re di Spagna|DON CARLO
DALIBOR JENIS,Rodrigo, marchese di Posa|DON CARLO
ANNA MARIA CHIURI,La principessa Eboli|DON CARLO
MARCO SPOTTI,Il grande Inquisitore|DON CARLO
ROBERTO TAGLIAVINI,Un frate|DON CARLO
SONIA CIANI,Tebaldo, paggio di Elisabetta|DON CARLO
ERIKA GRIMALDI,Voce dal cielo|DON CARLO
ALEJANDRO ESCOBAR,Il conte di Lerma|DON CARLO
LUCA CASALIN,Un araldo del re|DON CARLO
MARCO SPORTELLI,Deputati fiamminghi FABRIZIO BEGGI, SCOTT JOHNSON, FEDERICO SACCHI, RICCARDO MATTIOTTO, FRANCO RIZZO,|DON CARLO
GIUSEPPE FILIANOTI,Tito Vespasiano, Imperatore|LA CLEMENZA DI TITO
EVA MEI,Vitellia, figlia del deposto Imperatore Vitellio|LA CLEMENZA DI TITO
IRINA DUBROVSKAYA,Servilia, sorella di Sesto e amante di Annio|LA CLEMENZA DI TITO
LAURA POLVERELLI,Sesto, amico di Tito e amante di Vitellia|LA CLEMENZA DI TITO
ANNUNZIATA VESTRI,Annio, amico di Sesto e amante di Servilia|LA CLEMENZA DI TITO
MARCO VINCO,Publio, prefetto del Pretorio|LA CLEMENZA DI TITO
PAOLO BATTAGLIA,Il Re dEgitto|AIDA
ENKELEJDA SHKOSA,Amneris|AIDA
MARDI BYERS,Aida|AIDA
CARL TANNER,Radames|AIDA
CARLOS ALMAGUER,Amonasro|AIDA
WOJTEK SMILEK,Ramfis|AIDA
VINCENT ORDONNEAU,Un messaggero|AIDA
AURELIE LIGEROT,Una sacerdotessa|AIDA
CHRISTOPHER AINSLIE,Eliogabalo|ELIOGABALO
MICALA OESTE,Flavia Gemmira|ELIOGABALO
EMILY GRACE RIGHTER,Alessandro|ELIOGABALO
SUSANNAH BILLER,Eritea|ELIOGABALO
RANDALL SCOTTING,Giuliano|ELIOGABALO
DARYL FREEDMAN,Zotico|ELIOGABALO
JOHN EASTERLIN,Lenia|ELIOGABALO
BRANDON CEDEL,Nerbulone|ELIOGABALO
OMAR MONTANARI,Tobia Mill, negoziante|LA CAMBIALE DI MATRIMONIO
MARINA BUCCIARELLI,Fanny, sua figlia|LA CAMBIALE DI MATRIMONIO
GIORGIO MISSERI,Edoardo Milfort|LA CAMBIALE DI MATRIMONIO
MARCO FILIPPO ROMANO,Slook, negoziante americano|LA CAMBIALE DI MATRIMONIO
ARMANDO GABBA,Norton, cassiere di Mill|LA CAMBIALE DI MATRIMONIO
ROSSELLA LOCATELLI,Clarina, cameriera di Fanny|LA CAMBIALE DI MATRIMONIO
KIRSTIN CHAVEZ,Lucretia|THE RAPE OF LUCRETIA
GORDON GIETZ,Male Chorus|THE RAPE OF LUCRETIA
SUSANNAH GLANVILLE,Female Chorus|THE RAPE OF LUCRETIA
JOSHUA BLOOM,Collatinus|THE RAPE OF LUCRETIA
JACQUES IMBRAILO,Tarquinius|THE RAPE OF LUCRETIA
PHILIP SMITH,Junius|THE RAPE OF LUCRETIA
GABRIELLA SBORGI,Bianca|THE RAPE OF LUCRETIA
LAURA CATRANI,Lucia|THE RAPE OF LUCRETIA
INVA MULA,Desdemona|OTELLO
DORIS LAMPRECHT,Emilia|OTELLO
VLADIMIR GALOUZINE,Otello|OTELLO
HYOUN KO,Iago SENG-|OTELLO
SBASTIEN DROY,Cassio|OTELLO
MARIE DELPAS,Lodovico JEAN-|OTELLO
ALAIN GABRIEL,Roderigo|OTELLO
YANN TOUSSAINT,Montano|OTELLO
FRDRIC LEROY,Araldo|OTELLO
AMARILLI NIZZA,Amica|AMICA
ENRIQUE FERRER,Giorgio|AMICA
LUCIO GALLO,Rinaldo|AMICA
ANDR HEYBOER,Camoine|AMICA
ANNIE VAVRILLE,Magdelone|AMICA
LEVENTE MOLNR,Amfortas|PARSIFAL
MATTHIAS HLLE,Titurel|PARSIFAL
ATTILA JUN,Gurnemanz|PARSIFAL
ANDREW RICHARDS,Parsifal|PARSIFAL
MARTIN WINKLER,Klingsor|PARSIFAL
CHRISTIANE IVEN,Kundry|PARSIFAL
MARK MUNKITTRICK,Cavalieri del Graal HEINZ GHRIG,|PARSIFAL
DANIEL KLUGE,Quattro scudieri YUKO KAKUTA, DIANA HALLER, TORSTEN HOFMANN,|PARSIFAL
DIANE HALLER,Fanciulle Fiore MARIA KORYAGOVA, ELINOR SOHN, TINA HRHOLD, YUKO KAKUTA, PUMEZA MATSHIKIZA,|PARSIFAL
TINA HRHOLD,Una voce lontana|PARSIFAL
ALEXANDER KRONER,Coro Maschile|THE RAPE OF LUCRETIA
KATARZYNA MEDLARSKA,Coro Femminile|THE RAPE OF LUCRETIA
MARIJO KRNI,Collatinus|THE RAPE OF LUCRETIA
SARA GALLI,Lucretia|THE RAPE OF LUCRETIA
CARLO AGOSTINI,Tarquinius|THE RAPE OF LUCRETIA
GIANPIERO RUGGERI,Junius|THE RAPE OF LUCRETIA
DIJANA HILJE,Bianca|THE RAPE OF LUCRETIA
VIKTOR JAKOVEVI,Mimi danzatori JERKO CVITANI, LUKA KIVELA, GIANLUCA DE POL, TONI DOROTI, LUKA CRNOIJA,|THE RAPE OF LUCRETIA
GEORGE GAGNIDZE,Nabucco|NABUCCO
GASTON RIVERO,Ismaele|NABUCCO
LUIZ OTTAVIO FARIA,Zaccaria|NABUCCO
ANNA PIROZZI,Abigaille|NABUCCO
ANNALISA STROPPA,Fenena|NABUCCO
STEFANIA ABBONDI,Anna|NABUCCO
MANRICO SIGNORINI,Gran Sacerdote di Belo|NABUCCO
MARIO BOLOGNESI,Abdallo|NABUCCO
BARBARA BARGNESI,Carolina|IL MATRIMONIO SEGRETO
ERIKA GRIMALDI,Elisetta|IL MATRIMONIO SEGRETO
CHIARA AMAR,Fidalma|IL MATRIMONIO SEGRETO
EMANUELE DAGUANNO,Paolino|IL MATRIMONIO SEGRETO
PAOLO BORDOGNA,Geronimo|IL MATRIMONIO SEGRETO
ROBERTO DE CANDIA,Il conte Robinson|IL MATRIMONIO SEGRETO
NGELS BLANCAS GULN,Emilia Marty|VC MAKROPULOS
MARTIN BRTA,Jaroslav Prus|VC MAKROPULOS
ENRICO CASARI,Janek|VC MAKROPULOS
LADISLAV ELGR,Albert Gregor|VC MAKROPULOS
ANDREAS JGGI,Hauk-endorf|VC MAKROPULOS
CASTIGNANI,Lavvocato dr. Kolenat ENRIC MARTNEZ-|VC MAKROPULOS
LEONARDO CORTELLAZZI,Larchivista Vtek|VC MAKROPULOS
JUDITA NAGYOV,Krista|VC MAKROPULOS
LEONA PELEKOV,Una cameriera, Una donna delle pulizie|VC MAKROPULOS
WILLIAM CORR,Un macchinista|VC MAKROPULOS
CARMEN ROMEU,Marina|MARINA
MIKELDI ATXALANDABASO,Jorge|MARINA
LUIS CANSINO,Roque|MARINA
MARCO MONCLOA,Pascual|MARINA
GERARDO BULLN,Alberto|MARINA
DOSS,Der Hollnder MARK S.|DER FLIEGENDE HOLLNDER
MIKA KARES,Daland|DER FLIEGENDE HOLLNDER
ANNA GABLER,Senta|DER FLIEGENDE HOLLNDER
MARCEL REIJANS,Erik|DER FLIEGENDE HOLLNDER
GABRIELE MANGIONE,Der Steuermann|DER FLIEGENDE HOLLNDER
MONICA MINARELLI,Mary|DER FLIEGENDE HOLLNDER
DETLEF ROTH,Amfortas|PARSIFAL
PAVEL DANILUK,Titurel|PARSIFAL
HENDRIK ROOTERING,Gurnemanz JAN-|PARSIFAL
STUART SKELTON,Parsifal|PARSIFAL
TOBIAS SCHABEL,Klingsor|PARSIFAL
ANGELA DENOKE,Kundry|PARSIFAL
ERIK ANSTINE,Cavalieri del Graal DMITRY IVANCHEY,|PARSIFAL
BOGUSLAW BIDZINSKI,Quattro scudieri SEN GUO, DARIA TELYATNIKOVA, ANDREAS WINKLER,|PARSIFAL
IRNE FRIEDLI,Fanciulle Fiore IVANA RUSKO, HERDS ANNA JNASDTTIR, DARIA TELYATNIKOVA, SEN GUO, SUSANNE GROSSSTEINER, ,|PARSIFAL
SERGIO VITALE,Sir John Falstaff|FALSTAFF
VALERIU CARADJA,Ford|FALSTAFF
PABLO KARAMAN,Fenton|FALSTAFF
MATTEO MEZZARO,Dott. Cajus|FALSTAFF
COSIMO VASSALLO,Bardolfo|FALSTAFF
EMANUELE CORDARO,Pistola|FALSTAFF
ZHALA ISMAILOVA,Mrs. Alice Ford|FALSTAFF
MARIA ELENA LORENZINI,Nannetta|FALSTAFF
ELENA ZILIO,Mrs. Quickly|FALSTAFF
ANNA KONOVALOVA,Mrs. Meg Page|FALSTAFF
DIANA DAMRAU,Violetta Valry|LA TRAVIATA
SALVATORE CORDELLA,Alfredo Germont|LA TRAVIATA
PLCIDO DOMINGO,Giorgio Germont|LA TRAVIATA
JAMES COURTNEY,Dr. Grenvil|LA TRAVIATA
PATRICIA RISLEY,Flora Bervoix|LA TRAVIATA
MARIA ZIFCHAK,Annina|LA TRAVIATA
JASON STEARNS,Barone Douphol|LA TRAVIATA
KYLE PFORTMILLER,Marchese DObigny|LA TRAVIATA
SCOTT SCULLY,Gastone, Visconte de Letorires|LA TRAVIATA
DONATA DANNUNZIO LOMBARDI,Madama Butterfly|MADAMA BUTTERFLY
GIORGIO CASCIARRI,F.B. Pinkerton|MADAMA BUTTERFLY
CARMELO CORRADO CARUSO,Sharpless|MADAMA BUTTERFLY
ANTONELLA COLAIANNI,Suzuki|MADAMA BUTTERFLY
ANTONELLA FIORETTI,Kate Pinkerton|MADAMA BUTTERFLY
CONCETTO RAMETTA,Zio Bonzo|MADAMA BUTTERFLY
STEFANO OSBAT,Goro|MADAMA BUTTERFLY
DANIELE BARTOLINI,Yamadori / Il commissario imperiale|MADAMA BUTTERFLY
MASSIMILIANO BRUNO,Lufficiale del registro|MADAMA BUTTERFLY
ANTONELLA GUIDA,La mamma|MADAMA BUTTERFLY
AURORA BERNAVA,La cugina|MADAMA BUTTERFLY
MARIA WESTBROEK,Francesca EVA-|FRANCESCA DA RIMINI
MARCELLO GIORDANI,Paolo|FRANCESCA DA RIMINI
MARK DELAVAN,Giovanni, detto Gianciotto|FRANCESCA DA RIMINI
ROBERT BRUBAKER,Malatestino|FRANCESCA DA RIMINI
DINA KUZNETSOVA,Samaritana|FRANCESCA DA RIMINI
JOHN MOORE,Simonetto|FRANCESCA DA RIMINI
JACKSON,Smaragdi GINGER COSTA-|FRANCESCA DA RIMINI
PHILIP HORST,Ostasio|FRANCESCA DA RIMINI
STEPHEN GAERTNER,Berlingerio|FRANCESCA DA RIMINI
DISELLA LRUSDTTIR,Biancofiore|FRANCESCA DA RIMINI
CAITLIN LYNCH,Garsenda|FRANCESCA DA RIMINI
PATRICIA RISLEY,Altichiara|FRANCESCA DA RIMINI
CORMICK,Adonella MARY ANN Mc|FRANCESCA DA RIMINI
KEITH JAMESON,Ser Toldo|FRANCESCA DA RIMINI
HUGO VERA,Un Arciere|FRANCESCA DA RIMINI
DUSTIN LUCAS,Un Prigioniero|FRANCESCA DA RIMINI
JERRY GROSSMAN,Violoncello solista|FRANCESCA DA RIMINI
PAULO SZOT,Filipp Filippovi|CUORE DI CANE (Sobae serdce)
VILLE RUSANEN,Bormental|CUORE DI CANE (Sobae serdce)
PETER HOARE,arikov|CUORE DI CANE (Sobae serdce)
JOSIE DAXTER,arikov (marionettisti) MARK DOWN, ROBIN BEER, FINN CALDWELL,|CUORE DI CANE (Sobae serdce)
ELENA VASSILEVA,Darja / Voce sgradevole di arik|CUORE DI CANE (Sobae serdce)
ALLEN LUNDY,Zina Nancy|CUORE DI CANE (Sobae serdce)
VASILY EFIMOV,vonder|CUORE DI CANE (Sobae serdce)
ANDREW WATTS,Vjazemskaja / Voce gradevole di arik|CUORE DI CANE (Sobae serdce)
GRAEME DANBY,Il grande capo / Fdor / Un venditore di giornali|CUORE DI CANE (Sobae serdce)
SOPHIE DESMARS,La fidanzata di arikov|CUORE DI CANE (Sobae serdce)
MATTHEW HARGREAVES,Linvestigatore|CUORE DI CANE (Sobae serdce)
BRIAN GALLIFORD,Il primo paziente / Un provocatore|CUORE DI CANE (Sobae serdce)
ANNETT ANDRIESEN,La seconda paziente|CUORE DI CANE (Sobae serdce)
EUGENIY STANIMIROV,Quattro proletari SOPHIE DESMARS, ANDREW WATTS, VASILY EFIMOV,|CUORE DI CANE (Sobae serdce)
KRISTIAN BENEDIKT,Otello|OTELLO
YOLANDA AUYANET,Desdemona|OTELLO
ALBERTO MASTROMARINO,Jago|OTELLO
ARTHUR ESPIRITU,Cassio|OTELLO
GIANLUCA BOCCHINO,Roderigo|OTELLO
ENRICO TURCO,Lodovico|OTELLO
MATTEO FERRARA,Montano|OTELLO
ELENA TRAVERSI,Emilia|OTELLO
STEFANO CESCATTI,Un Araldo|OTELLO
MAXIM MIRONOV,Alphonse, figlio del duca dArcos|LA MUETTE DE PORTICI
MARIA ALEJANDRES,Elvire, sua fidanzata|LA MUETTE DE PORTICI
MICHAEL SPYRES,Masaniello, pescatore|LA MUETTE DE PORTICI
ELENA BORGOGNI,Fenella, sua sorella, la muta|LA MUETTE DE PORTICI
CHRISTIAN HELMER,Pietro, pescatore|LA MUETTE DE PORTICI
DOMENICO COLAIANNI,Borella|LA MUETTE DE PORTICI
MIKHAIL KOROBEINIKOV,Selva|LA MUETTE DE PORTICI
FABIAN VELOZ,Macbeth|MACBETH
ANGELO VECCIA,Macbeth|MACBETH
PAOLO BATTAGLIA,Banco|MACBETH
DIMITRA THEODOSSIOU,Lady Macbeth|MACBETH
TIZIANA CARUSO,Lady Macbeth|MACBETH
SHARON PIERFEDERICI,Dama di Lady Macbeth|MACBETH
ARNALDO KLLOGJERI,Macduff|MACBETH
GIACOMO PATTI,Malcolm|MACBETH
DARIO GIORGELE,Medico / Prima apparizione|MACBETH
STEFANO CONSOLINI,Domestico di Macbeth|MACBETH
FRANCESCO MUSINU,Un Sicario|MACBETH
GIULIO PELISON /HEKTOR LEKA,Un Araldo|MACBETH
JOS CURA,Otello|OTELLO
KRASSIMIRA STOYANOVA,Desdemona|OTELLO
THOMAS HAMPSON,Jago|OTELLO
JENNIFER JOHNSON CANO,Emilia|OTELLO
ALEXEY DOLGOV,Cassio|OTELLO
EDUARDO VALDES,Roderigo|OTELLO
ALEXANDER TSYMBALYUK,Lodovico|OTELLO
STEPHEN GAERTNER,Montano|OTELLO
ALEXEY LAVROV,Un araldo|OTELLO
PATRIZIA CIOFI,Violetta Valry|LA TRAVIATA
PIERO PRETTI,Alfredo Germont|LA TRAVIATA
NICOLA ALAIMO,Giorgio Germont|LA TRAVIATA
SILVIA BELTRAMI,Flora Bervoix|LA TRAVIATA
FRANCESCA ROTONDO,Annina|LA TRAVIATA
ENRICO IVIGLIA,Gastone|LA TRAVIATA
PAOLO MARIA ORECCHIA,Il barone Douphol|LA TRAVIATA
SCOTT JOHNSON,Il marchese DObigny|LA TRAVIATA
DAVIDE MOTTA FR,Il dottor Grenvil|LA TRAVIATA
DARIO PROLA,Giuseppe|LA TRAVIATA
ENRICO SPERONI,Un domestico di Flora|LA TRAVIATA
ENRICO BAVA,Un commissionario|LA TRAVIATA
LUCA MARTINI,Ballerini SIMONA TOSCO,|LA TRAVIATA
AIN ANGER,Daland|DER FLIEGENDE HOLLNDER
ANJA KAMPE,Senta|DER FLIEGENDE HOLLNDER
KLAUS FLORIAN VOGT,Erik|DER FLIEGENDE HOLLNDER
ROSALIND PLOWRIGHT,Mary|DER FLIEGENDE HOLLNDER
DOMINIK WORTIG,Der Steuermann Dalands|DER FLIEGENDE HOLLNDER
BRYN TERFEL,Der Hollnder|DER FLIEGENDE HOLLNDER
LUCA SALSI,Francesco Foscari|I DUE FOSCARI
FRANCESCO MELI,Jacopo Foscari|I DUE FOSCARI
TATIANA SERJAN,Lucrezia Contarini|I DUE FOSCARI
LUCA DALLAMICO,Jacopo Loredano|I DUE FOSCARI
ANTONELLO CERON,Barbarigo|I DUE FOSCARI
ASUDE KARAYAVUZ,Pisana|I DUE FOSCARI
SAVERIO FIORE,Fante del Consiglio dei Dieci|I DUE FOSCARI
DONATO DI GIOIA,Servo del Doge|I DUE FOSCARI
SEBASTIANA CATANA,Nabucco|NABUCCO
ATALLA AYAN,Ismaele|NABUCCO
LIANG LI,Zaccaria|NABUCCO
CATHERINE FOSTER,Abigaille|NABUCCO
DIANE HALLER,Fenena|NABUCCO
RONAN COLLET,Il Gran Sacerdote|NABUCCO
STENZOWSKI,Abdallo EWANDRO CRUZ-|NABUCCO
MARIA KORYAGOVA,Anna|NABUCCO
MARK MUNKITTRICK,Cesare Angelotti|TOSCA
FRIEDRICK DRR,Sagrestano KARL-|TOSCA
ANDREA CARE,Mario Cavaradossi|TOSCA
CATHERINE NAGLESTAD,Floria Tosca|TOSCA
SCOTT HENDRICKS,Barone Scarpia|TOSCA
DANIEL KLUGE,Spoletta|TOSCA
STEPHAN STORCK,Sciarrone|TOSCA
KRISTIAN METZNER,Un carceriere|TOSCA
ROBERTO FRONTALI,Nabucco|NABUCCO
SERGIO ESCOBAR,Ismaele|NABUCCO
MICHELE PERTUSI,Zaccaria|NABUCCO
ANNA PIROZZI,Abigaille|NABUCCO
ANNA MALAVASI,Fenena|NABUCCO
GABRIELE SAGONA,Il Gran Sacerdote di Belo|NABUCCO
LUCA CASALIN,Abdallo|NABUCCO
ELENA BORIN,Anna|NABUCCO
ANETT FRITSCH,Fiordiligi|COS FAN TUTTE ossia La scuola degli amanti (K 588)
PAOLA GARDINA,Dorabella|COS FAN TUTTE ossia La scuola degli amanti (K 588)
ANDREAS WOLF,Guglielmo|COS FAN TUTTE ossia La scuola degli amanti (K 588)
JUAN FRANCISCO GATELL,Ferrando|COS FAN TUTTE ossia La scuola degli amanti (K 588)
KERSTIN AVEMO,Despina|COS FAN TUTTE ossia La scuola degli amanti (K 588)
WILLIAM SHIMELL,Don Alfonso|COS FAN TUTTE ossia La scuola degli amanti (K 588)
ZELJKO LUCIC,Rigoletto|RIGOLETTO
DIANA DAMRAU,Gilda|RIGOLETTO
PIOTR BECZALA,Duca di Mantova|RIGOLETTO
STEFAN KOCAN,Sparafucile|RIGOLETTO
OKSANA VOLKOVA,Maddalena|RIGOLETTO
ROBERT POMAKOV,Monterone|RIGOLETTO
MARIA ZIFCHAK,Giovanna|RIGOLETTO
JEFF MATTSEY,Marullo|RIGOLETTO
ALEXANDER LEWIS,Borsa|RIGOLETTO
EMALIE SAVOY,La Contessa Ceprano|RIGOLETTO
DAVID CRAWFORD,Il Conte Ceprano|RIGOLETTO
CATHERINE CHOI,Paggio della duchessa|RIGOLETTO
EARLE PATRIARCO,Un uscire|RIGOLETTO
GIUSEPPE PELLINGRA,Gennaro Iovine|NAPOLI MILIONARIA
GAIA MATTEINI,Amalia, sua moglie|NAPOLI MILIONARIA
PAOLA SANTUCCI,Maria Rosaria, figlia|NAPOLI MILIONARIA
SAVERIO PUGLIESE,Amededo, figlio|NAPOLI MILIONARIA
DARIO DI VIETRI,Errico Settebellizze|NAPOLI MILIONARIA
VEIO TORCIGLIANI,Peppe o cricco|NAPOLI MILIONARIA
JUAN JOS NAVARRO,Riccardo Spasiano, ragioniere|NAPOLI MILIONARIA
ANTONIO SAPIO,Federico|NAPOLI MILIONARIA
GIANLUCA TUMINO,O miezo prevete|NAPOLI MILIONARIA
ANDREI BOGATS,Pascalino o pittore|NAPOLI MILIONARIA
GIAMPIERO CICINO,Il brigadiere Ciappa|NAPOLI MILIONARIA
FRANCISCO JAVIER LANDETE,Johnny, sergente americano|NAPOLI MILIONARIA
SOFIO JANELIDZE,Adelaide Schiano|NAPOLI MILIONARIA
EMANUELA GRASSI,Assunta, sua nipote|NAPOLI MILIONARIA
RALUCA PESCARU,Donna Peppenella|NAPOLI MILIONARIA
TERESA GARGANO,Donna Vincenza|NAPOLI MILIONARIA
ELEONORA MASCIA,Rituccia, lultima figlia di Gennaro|NAPOLI MILIONARIA
PETER MATTEI,Amfortas|PARSIFAL
REN PAPE,Gurnemanz|PARSIFAL
RNI BRATTABERG,Titurel|PARSIFAL
JONAS KAUFMANN,Parsifal|PARSIFAL
EVGENY NIKITIN,Klingsor|PARSIFAL
MICHAELA MARTENS,Kundry|PARSIFAL
RYAN SPEEDO GREEN,Primo e secondo Cavaliere del Graal MARK SCHOWALTER,|PARSIFAL
MARIO CHANG,Quattro scudieri JENNIFER FORNI, LAUREN McNEESE, ANDREW STENSON,|PARSIFAL
MARIA ZIFCHAK,Una voce|PARSIFAL
HEATHER JOHNSON,Fanciulle-Fiore di Klingsor KIERA DUFFY, LEI XU, IRENE ROBERTS, HAERAN HONG, KATHERINE WHYTE,|PARSIFAL
FRANOIS BORRAS,Il Duca di Mantova JEAN-|RIGOLETTO
SERGIO BOLOGNA,Rigoletto|RIGOLETTO
GABRIELLA COSTA,Gilda|RIGOLETTO
ANDREA MASTRONI,Sparafucile|RIGOLETTO
ANNUNZIATA VESTRI,Maddalena|RIGOLETTO
ANNA VENTURI,Giovanna|RIGOLETTO
FABRIZIO BEGGI,Il Conte di Monterone|RIGOLETTO
FILIPPO BALESTRA,Marullo|RIGOLETTO
GIAMPIERO DE PAOLI,Borsa|RIGOLETTO
ALESSIO BIANCHINI,Il Conte di Ceprano|RIGOLETTO
SIMONA MARCELLO,La Contessa|RIGOLETTO
LORIS PURPURA,Usciere di Corte|RIGOLETTO
SIMONA PASINO,Paggio della Duchessa|RIGOLETTO
JOHN TRELEAVEN,Siegmund|DIE WALKRE (La Valchiria)
ALEXEI TANOVITSKI,Hunding|DIE WALKRE (La Valchiria)
FRANZ HAWLATA,Wotan|DIE WALKRE (La Valchiria)
AUSRINE STUNDYTE,Sieglinde|DIE WALKRE (La Valchiria)
LISE LINDSTROM,Brnnhilde|DIE WALKRE (La Valchiria)
ANNA MARIA CHIURI,Fricka|DIE WALKRE (La Valchiria)
BRIGITTE WOHLFARTH,Gerhilde|DIE WALKRE (La Valchiria)
JULIA BORCHERT,Ortlinde|DIE WALKRE (La Valchiria)
NIDIA PALACIOS,Waltraute|DIE WALKRE (La Valchiria)
ANNETTE JAHNS,Schwertleite|DIE WALKRE (La Valchiria)
NANCY WEIBACH,Helmwige|DIE WALKRE (La Valchiria)
KREMENA DILCHEVA,Siegrune|DIE WALKRE (La Valchiria)
EVA VOGEL,Grimgerde|DIE WALKRE (La Valchiria)
MANUELA BRESS,Roweie|DIE WALKRE (La Valchiria)
ANTONELLO PALOMBI,Otello|OTELLO
OLGA ROMANKO,Desdemona|OTELLO
SERGIO BOLOGNA,Jago|OTELLO
CRISTIANO OLIVIERI,Cassio|OTELLO
ANGELO FIORE,Roderigo|OTELLO
EMANUELE CORDARO,Lodovico|OTELLO
JUAN JOS NAVARRO,Montano|OTELLO
VALERIA SEPE,Emilia|OTELLO
ANDREA PAOLUCCI,Un araldo|OTELLO
WILLIAM BURDEN,Nikolaus Sprink, an opera singer|SILENT NIGHT
KELLY KADUCE,Anna Srensen, his lover|SILENT NIGHT
CRAIG IRVIN,Lieutenant Horstmayer|SILENT NIGHT
GLUCKERT,Kronprinz, son of Kaiser Wilhelm II ALBERT J.|SILENT NIGHT
ZACH BORICHEVSKY,Jonathan Dale|SILENT NIGHT
BRANDON CEDEL,William Dale, his brother|SILENT NIGHT
TROY COOK,Father Palmer|SILENT NIGHT
GABRIEL PREISSER,Lieutenant Gordon|SILENT NIGHT
THOMAS SHIVONE,The British Major|SILENT NIGHT
LIAM BONNER,Lieutenant Audebert|SILENT NIGHT
ANDREW WILKOWSKE,Ponchel, his aide-de-camp|SILENT NIGHT
HAROLD WILSON,The General|SILENT NIGHT
ANGELA MORTELLARO,Madeleine, Lt. Audeberts wife|SILENT NIGHT
CHRISTOPHER HODGES,German Officer|SILENT NIGHT
ROBERTA INVERNIZZI,Didone, regina di Cartagine|DIDO AND AENEAS
LEONARDO CORTELLAZZI,Enea, principe troiano|DIDO AND AENEAS
MARIA HINOJOSA MONTENEGRO,Belinda, confidente|DIDO AND AENEAS
IRENE FAVRO,Seconda Donna|DIDO AND AENEAS
MARINA DE LISO,Maga|DIDO AND AENEAS
ALESSIA NADIN,Prima strega|DIDO AND AENEAS
ELISA FORTUNATI,Seconda strega|DIDO AND AENEAS
TEONA DVALI,Spirito|DIDO AND AENEAS
PAOLO ANTOGNETTI,Primo marinaio|DIDO AND AENEAS
ERMELINDA PANSINI,Attrice|DIDO AND AENEAS
CARLOS LVAREZ,Don Giovanni|DON GIOVANNI
EVA MEI,Donna Anna|DON GIOVANNI
CARMELA REMIGIO,Donna Elvira|DON GIOVANNI
TOMISLAV MUEK,Don Ottavio|DON GIOVANNI
CARLO LEPORE,Leporello|DON GIOVANNI
ROCO IGNACIO,Zerlina|DON GIOVANNI
FEDERICO LONGHI,Masetto|DON GIOVANNI
JOS ANTONIO GARCA,Il Commendatore|DON GIOVANNI
