MATTIA DENTI;MIHAIL DOGOTAR;1
GIANLUCA MARGHERI;MANRICO SIGNORINI;1
ANNA CASTELLANETA;LAVINIA BINI;1
MARIA KORYAGOVA;TORSTEN HOFMANN;2
JOHN EASTERLIN;STEFAN MARGITA;1
FEDERICA GRUMIRO;SIMONE FREDIANI;1
AMBROGIO MAESTRI;NATASHA VERNIOL;1
DMITRY IVANCHEY;RICARDA MERBETH;1
NESTOR LOSAN;SANDRA PASTRANA;1
EKATERINA SADOVNIKOVA;PAATA BURCHULADZE;1
FRANCESCO CASTORO;SIMONA DI CAPUA;1
ARTUR RUCINSKI;VICTOR GARCIA SIERRA;1
GIACOMO MEDICI;GIAMPIERO CICINO;1
ALFRED MUFF;KATHARINA DRSCHER;1
GABRIELE BOLLETTA;NATALIA ROMAN;2
GREGORY BONFATTI;MAURO SECCI;2
FEDERICO CAVARZAN;MAX JOTA;1
DAMIANO SALERNO;NICOLA NALESSO;1
CLAUDIO SGURA;CLIFTON FORBIS;1
JORGE OVANDO;LETICIA DE ALTAMIRANO;1
ALEJANDRO LARRAGA;OLIVER WIDMER;1
GUIDO LOCONSOLO;MARA SAVASTANO;1
LILJA GUDMUNDSDOTTIR;MAXIM AXSENOV;1
ELENA BORIN;MARCO FILIPPO ROMANO;1
DAVINIA RODRIGUEZ;ELISABETTA FARRIS;1
ARMANDO GABBA;GIOVANNI BATTISTA PARODI;1
ANDREAS CONRAD;JOHN MARK AINSLEY;1
EMILIO MARCUCCI;SALVATORE CORDELLA;1
LETITIA SINGLETON;MAXIM ANISKIN;1
ANDREA MASTRONI;MARKUS WERBA;1
ANNIKA KASCHENZ;DIMITRI PLATANIAS;1
NICOL AYROLDI;ROBERTO DE CANDIA;1
ALAN OKE;GRAEME BROADBENT;2
IRINA DUBROVSKAIA;PIERO PRETTI;1
ENRIQUE NGELES;FRANCISCO JAVIER MARTINEZ;1
GIACOMO PUCCINI;MASSIMO CAVALLETTI;1
DANIEL KLUGE;MIKHAIL KAZAKOV;1
DESIRE RANCATORE;MARCO TOGNOZZI;1
ALEKSANDR VINOGRADOV;MARKUS WERBA;1
HAROLD WILSON;LIAM BONNER;1
PAOLO INGRASCIOTTA;PAOLO MARIA ORECCHIA;1
ANDREA MASTRONI;SEBASTIN COVARRUBIAS;1
JENNY RIVERO;JIMENA LLANOS;1
ALESSIA NADIN;OMAR MONTANARI;1
ANDR MORSCH;LINDSAY AMMANN;2
AURORA FRAS;CARLOS DURN;1
FRIEDEMANN RHLIG;SIMONE SCHNEIDER;1
ALBERTO MASTROMARINO;GEREMIA SCHIAVINO;1
DAVIDE FERSINI;MORGAN MOODY;1
DANIEL BRENNA;GABRIELA BEAKOV;1
FEDERICA GRUMIRO;FRANCESCA MARTINI;1
ANTONIO FELTRACCO;IVANA CRAVERO;1
ELISABETTA VALERIO;ENRICO SALSI;1
CIPRIANO LODOSA;IVN LUS;2
JUAN LUIS COBO;LUIS LVAREZ;1
