3906|Cornelia Buffacci|"Il trionfo dell'onore, ovvero dissoluto pentito"
2369|Marzucco|"La fuga in maschera"
3097|Il narratore|Il suono del silenzio
205|Emmy|"Der Vampyr"
554|Oloferno Vitellozzo|"Lucrezia Borgia"
2082|Torribio (Don Álvaro)|Riccardo Muti dirige "I due Figaro"
572|Due cretesi|"Idomeneo"
3175|Terzo fanciullo|"Die Zauberflöte"
1837|Une voix|"Les contes d'Hoffmann"
3150|Fracasso, capitano|"La finta semplice"
4156|Una voce interna|"La donna serpente" di Alfredo Casella
2344|Antonina|"Belisario"
576|Conte di Luna|"Il Trovatore"
4096|Somarone|"Béatrice et Bénédict"
867|Terza Dama|"Die Zauberflöte" (Il Flauto Magico)
2038|Francesca|"Francesca da Rimini"
3470|Erster Schäfer|"Daphne"
3740|Sergio, staffiere|"Fedora"
266|Una cameriera|"Věc Makropulos"
2280|Agnès|"Written on Skin"
3721|Traje de bailarina y Sombra|prima mondiale di “El Público” a Madrid
159|Rangoni|"Boris Godunov"
1802|Don Prudenzio|"Il viaggio a Reims"
819|Don Basilio|"Il barbiere di Siviglia"
509|Il ciakista|"Cin-Ci-là"
2439|Il Conte di Lerma|"Don Carlo"
1079|Eddi Carbone|"Uno sguardo dal ponte"
2184|Alberti|"Robert le diable"
2273|Tom Snout, magnano|"A Midsummer night's dream"
984|Maria Stuarda, regina di Scozia|"Maria Stuarda"
3133|Alexandr Petrovitch Gorjantchikov|"Da una casa di morti"
2842|Alberto|"Marina"
3732|Il vecchio Loris|"Fedora"
3871|Ozias|"Juditha Triumphans"
2908|Mannio|"Il trionfo di Clelia"
637|Die Kellnerin|"Der ferne klang"
2360|Mercantessa, Eufrisinia e Popolana|Debutta
226|Siegfried|“Götterdämmerung”
2964|Domestico/Commissionario|Verona «o cara, noi rivedremo»'...ancora “Traviata”
2895|Bianca|"La rondine"
1276|Vaudemont|"I Vespri Siciliani"
3636|Rosario, dama di gran casato|“Goyescas” e “Suor Angelica” al Teatro Regio di Torino
3580|Jezibaba, la strega|"Rusalka"
956|Jemima|"Cats"
2314|Un torero|"Ainadamar"
3638|Seconda suora|“Goyescas” e “Suor Angelica” al Teatro Regio di Torino
249|Tonio|"La fille du régiment"
828|Fernando </em> <em>Cortés|"Montezuma" a Città
225|Mime|"Siegfried"
3664|Zaida|"Il turco in Italia"
661|Luisa Miller|"Luisa Miller"
714|Preziosilla|"La forza del destino"
3570|Ben|"La voix humaine" e "The telephone"
2918|Marsias|"Viento (es la dicha de Amor)"
1948|Tchekalitsky|"Pikovaja Dama" (La dama di picche)
2584|Marchesa|"La serenata al vento"
3995|Un Alcade / Un chirurgo|"La forza del destino"
1560|Lord Enrico Ashton|"Lucia di Lammermoor"
2513|Secondo Sacerdote, Primo Armigero|"Die Zauberflöte"
2914|Marchese|"La Traviata"
2152|Asher|-
4213|Emmie|"Albert Herring"
1535|Un Carceriere|"Tosca"
2502|La marchesa del Poggio|"Un giorno di regno"
51|Musetta|"La Bohéme"
3359|Gaston|"Le Saphir" di Félicien David
1007|Camille De Rossillon|"La Vedova Allegra"
2728|Il funzionario della redazione di un giornale/Il Dottore/ secondo domestico/quinto uomo|"Il Naso"
950|Deuteronomio/Ciccio Gourmet|"Cats"
542|Il Duca di Mantova|"Rigoletto"
3800|Tetka|“Jenůfa”
1638|Zweite Magd|"Daphne"
3596|Un ospite ubriaco/Un cocchiere/Primo bracciante|"Lady Macbeth del distretto di Mcensk"
3011|Delfina|-
1629|Die Vertraute|"Elektra"
1978|La nutrice di Ksenija|"Boris Godunov"
1359|Drusilla|"L'incoronazione di Poppea"
3928|Orlando furioso|“Alcina”
1198|Johann|"Werther"
801|Alessio|"La Sonnambula"
2371|Nastagio|"La fuga in maschera"
3346|Le spectre de Cassandre|Trionfano
1049|Thoas|"Don Pasquale", "Iphigénie en Tauride"
296|Gertrude|"Roméo et Juliette"
2173|Seconda sentinella|"Cyrano de Bergerac"
2866|Edoardo Milfort|"La cambiale di matrimonio"
185|Bogdanowitsch|"La vedova allegra"
3323|Mim|"La Bohme"
2495|Titurel|“Parsifal”
907|L'ufficiale del registro|"Madama Butterfly"
1078|Catherine|"Uno sguardo dal ponte"
3515|Nireno, confidente di Cleopatra e Tolomeo|“Giulio Cesare” di Händel
71|Commissionario|"La Traviata"
3671|La vecchia Buryjovka|"Jenufa"
1287|Dante Alighieri|"La Divina Commedia"
4106|Due cavalieri del Graal|“Parsifal”
2078|Kaufmann|"Jakob Lenz"
236|Tebaldo|"I Capuleti e i Montecchi"
2339|Il barone Scarpia|"Tosca"
1878|Uno zingaro|"Carmen"
931|Maggiordomo della Marescialla|"Der Rosenkavalier"
1768|Un invitado ubriaco|"Lady Macbeth del distretto di Mzesnk"
3764|Admeto|"Alceste"
3612|Madame Roux|“Die Soldaten” al Teatro alla Scala
3194|La Marchesa Violante sotto il nome di Sandrina|"La finta giardiniera"
1701|Stephano|"Roméo et Juliette"
1497|Walter|"L'Opera da tre soldi"
3166|Roger, suo fratello|"Jérusalem"
2624|Un cristiano|"Poliuto"
2449|Tristan|"Tristan und Isolde"
2335|Meledor|"Zaira"
2002|Padre Antón|"El gato montés"
2646|Prima ancella|"Turandot"
2388|Benoit/Alcindoro|"La Bohème"
2693|Duncano|"Macbeth"
1343|Guccio|"Il Trittico" di Giacomo Puccini
454|Flosshilde|“Götterdämmerung”
2755|Le Marquis de la Force|"Les dialogues des Carmélites"
957|Jennytuttapois|"Cats"
1240|Le Chevalier|"Les Dialogues des Carmélites"
406|Angelotti|"Otello" e "Tosca"
1713|Sergente dei doganieri|"La Bohème"
1211|Un tenore italiano|"Der Rosenkavalier"
2127|König Kandaules|"Der König Kandaules"
1305|Il pazzo|"Wozzeck"
3230|Balthazar|"La Favorite"
1142|Il lacchè della Contessa|"Il Naso"
2852|Medico / Prima apparizione|"Macbeth"
1422|Anaide|"Il cappello di paglia di Firenze"
139|Ermanno|"L'equivoco stravagante"
2225|Concha|"La Chulapona"
2120|Stankar|"Stiffelio"
1894|Friedrich Carl Andreas|-
4007|Ormonte|“Partenope” di Händel
4189|Zweiter Nazarener|"Salome"
550|Il Duca Alfonso|una "Lucrezia Borgia" di successo
1667|Ulisse|-
323|Lord Sydney|"Il Viaggio a Reims"
104|Zaccaria|"Nabucco"
778|Mastro Spinelloccio|"Suor Angelica" e "Gianni Schicchi"
153|Marina Mnisek|"Boris Godunov"
1239|Il carceriere/Thierry/Dr. Javelinot|"Les Dialogues des Carmélites"
1819|Miss Ketty|"Los sobrinos del Capitan Grant"
2864|Zotico|“Eliogabalo”
2645|L’imperatore Altoum|"Turandot"
3105|Vivetta|"L'Arlesiana"
1522|Eurice|-
3985|Wanderer (Wotan)|"Siegfried"
688|Trin|"La fanciulla del West"
2006|Recalcao|"El gato montés"
1481|Ede|"L'Opera da tre soldi"
21|Vecchio ebreo|Samson et Dalila
121|Contessa di Ceprano|"Rigoletto"
2148|Nourabad|"Les Pêcheurs de perles"
349|Francis Flute|"A midsummer night's dream"
1607|Isabel|"El Trust de los tenorios", "El Puñao de rosas"
1924|Soldati|"Salome"
786|Una novizia|“Goyescas” e “Suor Angelica” al Teatro Regio di Torino
3591|Il pope/Un vecchio forzato|"Lady Macbeth del distretto di Mcensk"
2385|Renato Des Grieux|"Manon Lescaut"
1368|Soldato|"l'Incoronazione di Poppea"
2349|Ottario|"Belisario"
3803|Leonore (Fidelio)|"Fidelio"
610|Una quindicenne|"Lulu"
2265|Lysander, innamorato di Hermia|"A Midsummer night's dream"
3472|Leukippos|"Daphne"
1649|Ein Wirt|"Der Rosenkavalier"
3258|Fabrizio dei Ritorti|"Il Campiello"
965|Zampalesta|"Cats"
1792|Amenaide|"Tancredi"
3797|Rychtářka (La moglie del sindaco)|“Jenůfa”
419|Agrippina|"Agrippina"
4000|Seconda Conversa|"La voix humaine" e "Suor Angelica"
3925|Jan|"Il diario di uno scomparso" e "La voix humaine"
4129|Der junge Herr|"Reigen" di Philippe Boesmans
534|Basilio|"Il barbiere di Siviglia"
3322|Marcello, pittore|"La Bohme"
1656|Eurimaco / Secondo Feacio|"Il ritorno di Ulisse in patria"
512|La segretaria di edizione|"Cin-Ci-là"
1027|Gringerde|"Die Walküre"
1507|Arkël, re d’Allemonde|"Pelléas et Mélisande"
2444|Brangäne|"Tristan und Isolde"
3594|Un guardiano/Un venditore|"Lady Macbeth del distretto di Mcensk"
3940|Aron|“Moses und Aron”
467|Notaio|"Il barbiere di Siviglia"
2150|Donna/Sirena|"Rinaldo"
28|Katerina Izmajlova|"Lady Macbeth del distretto di Mzesnk"
4243|Il cavaliere di Ripafratta|"Mirandolina" di Bohuslav Martinů
3642|Hanspeter Schluckebier|"Gisela!"
2400|Concepcion|"L’heure espagnole" e "L’Enfant et les Sortilèges"
2769|Lieutenant Audebert|"Silent Night"
1223|Selim|"Il turco in Italia"
165|Cleria, Venere,Una maga|"La virtù de' strali d'amore"
1207|Monsieur Taupe|"Capriccio"
3203|Federico di Frengel, cugino di Lina|"Stiffelio"
3357|Énée|Trionfano
3310|Madama Butterfly/Cio-cio-san|"Madama Butterfly"
287|Alisa|"Lucia di Lammermoor"
3365|Sara Duchessa di Nottingham|"Roberto Devereux"
2316|Amira|"Ciro in Babilonia"
54|Schaunard|"La Bohéme"
1267|Arrigo|"La battaglia di Legnano"
19|Messaggero|“Aida”
616|Paolo Albiani|"Simon Boccanegra"
3827|Erste Dame (Prima dama)|"Die Zauberflöte"
1121|Eustazio|"Rinaldo"
2322|Contessa D'Arco|"Matilde di Shabran"
3924|Norfolc|"Elisabetta, regina d'Inghilterra"
3809|Tracolin|"Le Toréador" e "Cavalleria Rusticana"
2413|Candelas (cantaora)|"El amor brujo" e "La vida breve"
1635|Klytämnestra|"Elektra"
3549|Warssonofjew|"Chovanščina"
3567|Primo armigero e secondo sacerdote|"Die Zauberflöte"
2441|Tebaldo, paggio d'Elisabetta|"Don Carlo"
2501|Il signor La Rocca|"Un giorno di regno"
1708|Zweiter Priester und Erster geharnischter Mann|"Die Zauberflöte"
2343|Alamiro|"Belisario"
1176|D'Obigny|"La Traviata" si fa fiaba
2613|Nicolas, Colins Koch|"L' ecume des Jours" di Edison Denisov
911|Madama Butterfly|"Madama Butterfly"
2736|Praskov’ja Osipovna|"Il Naso"
2857|Cavalieri del Graal|"Parsifal"
703|Wagner|"Mefistofele"
1091|Macbeth|"Macbeth"
882|Amapola|Lima,"La Leyenda
3458|Un Caporal|"La fille du régiment"
2496|Delmonte|"Un giorno di regno"
3084|Hermia / Prologue|"The Fairy Queen"
328|Die dritte Norn|"Gotterdammerung"
4149|Pantul|"La donna serpente" di Alfredo Casella
3083|Helena / Starveling / Moonshine|"The Fairy Queen"
4111|Il Tornaquinci|"La cena delle beffe"
3694|Falke|"Il Pipistrello"
740|Dorvil|"La scala di seta"
3192|Il Cavalier Ramiro|"La finta giardiniera"
1608|José antonio|"El Trust de los tenorios", "El Puñao de rosas"
789|Ezio|"Attila"
1347|Mrs.Gobineau|"La Medium", "Gianni Schicchi"
2714|Maddalena di Coigny|"Andrea Chénier"
156|Nikitic|"Boris Godunov"
2942|Lurcanio|"Ginevra di Scozia"
434|Tat’jana|"Evgenij Onegin"
1737|Polypheme|"Acis and Galatea"
4219|Mrs. Herring|"Albert Herring"
2200|Bionda|"Il ratto dal serraglio"
3274|Anna Glavari|"La vedova allegra"
694|Giuditta|"Betulia liberata"'... due volte
3444|Prima Conversa|"La voix humaine" e "Suor Angelica"
3811|Amazone|"Penthesilea"
1744|Eugenia|"Il filosofo di campagna"
3645|Lady</em> <em>Elvira Valton, figlia di Gualtiero|“I Puritani”
401|Una schiava|-
2472|Carolina|"Il matrimonio segreto"
166|Darete,Marte|"La virtù de' strali d'amore"
998|Due guardie|"Manon"
2764|Anna Sørensen, his lover|"Silent Night"
2003|Pastorcillo|"El gato montés"
3206|L'Istitutrice|"The turn of the screw"
3930|Sig. Geronimo|"Il matrimonio segreto"
2411|Torquemada|"L’heure espagnole" '-- "L’enfant et les sortilèges"
2589|Alte Papagena|"Die Zauberflöte"
196|Sylvaine|"La vedova allegra"
685|Joe|"La fanciulla del West"
1623|Veneciana 2º|"El Trust de los tenorios", "El Puñao de rosas"
218|Un servitore di Berkley|"Der Vampyr"
3676|Il valletto / 2° Console|"L'incoronazione di Poppea"
1741|Castagnacci|-
3942|Il giovane nudo|-
3195|Serpetta|"La finta giardiniera"
206|George Dibdin|"Der Vampyr"
3611|Haudy|“Die Soldaten” al Teatro alla Scala
375|Le Bret|"Cyrano de Bergerac"
3281|Lindorf/Coppelius/Dottor Miracle/Dapertutto|"Les Contes d'Hoffmann"
131|Usciere di corte|"Rigoletto"
2542|Nérine, Bellone|"Médée"
3106|Tito Vespasiano|"La Clemenza di Tito"
1877|Una venditrice|"Carmen"
2203|Selim Pascià|"Il ratto dal serraglio"
1746|Valerio|-
830|Narvéz|"Montezuma" a Città
2585|Severino|"La serenata al vento"
2570|Luigi|"Il Trittico" di Giacomo Puccini
1742|Corbolone|-
2853|Der Steuermann Dalands|"Der fliegende Holländer”
4181|Dritter Jude|"Salome"
3693|Blind|"Il Pipistrello"
654|Principe Gremin|"Eugenio Onegin"
2134|Simias|"Der König Kandaules"
2811|Ser Toldo|"Francesca da Rimini"
870|Uno schiavo ed Eunuco|"Il Corsaro"
2912|Il Conte di Lerma/Un Araldo Reale|“Don Carlo”
1131|La Gioconda|"La Gioconda"
211|Malwina|"Der Vampyr"
2631|Gran sacerdote di Belo|"Nabucco"
116|Ramfis|"Aida"
2605|Der Direktor der Waffenfabrik|"L' ecume des Jours" di Edison Denisov
460|Terza Norna|“Götterdämmerung”
1727|Il Principe Yamadori|"Madama Butterfly"
1458|Il professore di musica|"Ariadne auf Naxos"
2458|Erik|"Der fliegende Holländer”
409|Spoletta|"Tosca"
1457|Il maggiordomo|"Ariadne auf Naxos"
2236|Invitado|"La Chulapona"
2655|Desdemona, sua moglie|"Otello"
1095|Sicario|«Pien di misfatti è calle della potenza». “Macbeth” di Verdi
3774|Un Cantante|"Der Rosenkavalier"
2034|Adelaide|"Adelaide di Borgogna" di Generali
1745|Il conte Fanfalucchi|-
3936|Konrad|"Le braci"
2960|Ol’ga, figlia di Larina|ancora su “Evgenij Onegin” a Torino
1943|Conte Tomsky|"Pikovaja Dama" (La dama di picche)
3853|Il dottor Faust|"Faust"
3727|Desiré, cameriere|"Fedora"
98|Remendado|"Carmen"
3095|Titania /Quince|"The Fairy Queen"
1891|Mme. Pfeil|"Der Schauspieldirektor", "La Canterina"
1857|Inquisitor I, Charles Edward|"Candide"
3822|Suzel|"L'Amico Fritz"
3006|Panthée /Mercure|"Les Troyens"
2539|Créuse, La Victoire, 2e bergère|"Médée"
2022|Giustino|"Il Giustino"
3905|Capitano Rodimarte Bombarda|"Il trionfo dell'onore, ovvero dissoluto pentito"
3748|Giannetta, villanella|"L'elisir d'amore"
1927|Clélia Conti|"La Chartreuse de Parme"
843|Seconda Ancella|"Turandot"
2014|Giambarone|"DonTrastullo"
4100|Il Sanculotto Mathieu|"Andrea Chénier"
1378|Lida|"La battaglia di Legnano"
2453|Un cantore / Un pilota|"La Gioconda"
539|Fiorello|"Il barbiere di Siviglia"
2159|Levi|-
1655|Eumete|-
1138|Il Dottore|"La cena delle beffe"
365|Dr. Malatesta|"Don Pasquale"
2878|Amica|"Amica"
3072|Don Cassandro|"La finta semplice"
3437|Giorgetta|"Il Trittico" di Giacomo Puccini
2301|La Chatte, l’Ecureuil, la Bergère|"L'enfant et les sortilèges"
1974|Terzo cliente|"Ognenny Angel" (L'angelo di fuoco)
4029|Fallito|"L'Opera Seria"
1782|Dott. Cajus|"Falstaff"
2674|Amneris, sua figlia|"Aida"
756|Conte di Walter|-
2802|Zio Bonzo|"Madama Butterfly"
4037|Mirko Zeta|"La vedova allegra"
2945|Belinda, dama di compagnia|"Dido and Aeneas"
897|Miles|"The turn of the screw"
1582|Un famigliare di Chevreuse|"Maria di Rohan"
465|Marchesa di Lauffen|"La figlia del reggimento"
2550|Isèpo|"La Gioconda"
3734|La principessa Fedora Romazov|"Fedora"
3397|Adalgisa, druidessa|"Norma"
3351|Narbal|Trionfano
3949|Lanterna|"Don Giovanni Tenorio o sia Il convitato di pietra"
2968|Charmion|"Cléopâtre"
754|Tia Lucia|"Gigi"
1557|Spirito del Non Essere|"Leggenda"
4170|Un pâtre|"L’heure espagnole" '-- "L’enfant et les sortilèges"
710|Frà Melitone|"La forza del destino"
382|Une soeure|-
806|Teresa|"La Sonnambula"
2046|Cenciaiuoli|"Iris"
683|Vastiano|"Il Flaminio" in scena
3327|Il conte di Walter|“Luisa Miller”
748|Inés Álvarez (mamita)|"Gigi"
3685|Orphée (noir)|"Orphée et Eurydice"
536|Conte d’Almaviva|Il "Barbiere" di Morassi
3066|Cardenio|-
2211|Der Geisterbote|"Die Frau ohne Schatten"
4222|Bubikopf|“Der Kaiser von Atlantis” di Viktor Ullmann
3799|Stárek (Il mugnaio)|“Jenůfa”
2983|Cupido|"Orfeo all'inferno"
4180|Il barone Rouvel|"Fedora"
1579|De Fiesque|"Maria di Rohan"
2480|Il giudice del villaggio|"Jenůfa"
52|Parpignol|"La Bohème"
1720|Le Comte Pâris|"Roméo et Juliette"
1544|Omaha, Robert|"Heart of a Soldier"
2719|Benoît /Alcindoro|La bohème
1789|Pistola|"Falstaff"
2267|Nick Bottom, tessitore|"A Midsummer night's dream"
2026|Batone|Ricetta
3169|Oratore|"Die Zauberflöte"
3913|Gelsomino/Zefirino|"Il viaggio a Reims"
852|Pastorello|"Tosca"
14|Un paggio|"Roberto Devereux"
1444|Haly|"L'italiana in Algeri"
4107|Fazio|"La cena delle beffe"
1242|Madame de Croissy|"Les Dialogues des Carmélites"
1743|Dorina|-
1143|Il naso|"Il Naso"
1228|Ambrogio|"Il barbiere di Siviglia"
737|Blansac|"La scala di seta"
2759|Madame de Croissi|"Les dialogues des Carmélites"
2098|Selva|"La muette de Portici"
1119|Astarotte|"Armida"
4015|Il gallo e la ghiandaia|"Příhody lišky Bystroušky" (La piccola volpe astuta)
1918|Una sacerdotessa|"Aida"
1706|Sprecher und Erster Priester|"Die Zauberflöte"
2713|L’abate|"Andrea Chénier"
3504|Michonnet|"Adriana Lecouvreur"
2768|Kronprinz, son of Kaiser Wilhelm II|"Silent Night"
2383|Edmondo/ Un lampionaio|"Manon Lescaut"
1128|Barnaba|"La Gioconda"
429|Gremin|Il Bolshoi
1270|Giovanni da Procida|"I Vespri Siciliani"
115|Radames|"Aida"
1370|Grègorio|"Roméo et Juliette"
2062|Zweiter Priester|"Die Zauberflote"
1993|Míla Válková|"Die glückliche Hand" e "Osud"
388|Pierotto|"Linda di Chamounix"
2611|Isis, Freundin von Chloé|"L' ecume des Jours" di Edison Denisov
3179|Don Diego|La Fenice
2625|Maria Boccanegra (Amelia)|"Simon Boccanegra"
315|Lucrezia Contarini|"I due Foscari"
837|Creonte|"Medea"
2944|Vafrino|"Ginevra di Scozia"
2784|Odabella figlia del signore d'Aquileja|"Attila"
238|Voce dal cielo|“Don Carlo”
1037|Primo Sacerdote|"The magic flute"
3312|Polizist / Erzengel|"Wunderzaichen" di Mark Andre in prima assoluta
2354|Arfaxad e Irtaco|Debutta
2905|Mimi danzatori|"The Rape of Lucretia"
448|Ilia|"Idomeneo, re di Creta"
2072|Amalia|-
2994|L'Olandese|"Der Fliegende Holländer"
177|Una ninfa,una maga, una neriade|"La virtù de' strali d'amore"
2271|Snug, stipettaio|"A Midsummer night's dream"
2432|Mitiushka|"Boris Godunov"
2178|Il comandante di marina|“Manon Lescaut” per l’Orchestra Sinfonica Siciliana
2901|Tarquinius|"The Rape of Lucretia"
1324|Panait|"The Greek Passion"
3627|Roland|"Les Chevaliers de la Table Ronde" di Hervé
1561|Raimondo Bidebant|"Lucia di Lammermoor"
1739|Il re|"Aida"
2100|Anchise, Un Vecchio|"La Didone"
2144|La moglie dell’oste|"La volpe astuta"
3014|Un servo d’Amelia|"Un ballo in maschera"
826|Erissena|"Montezuma" a Città
2379|Filiberto|"Il Signor Bruschino"
3922|Un domestico del Duca|“Roberto Devereux”
1503|Faraone|-
3854|Bruschino figlio / Commissario di Poliza|"Il Signor Bruschino"
815|Barbarina|"Le nozze di Figaro"
3263|Pasqua Polegana|"Il Campiello" un "hit"
561|Il pope|"Lady Macbeth del distretto di Mzesnk"
118|Un messaggero|"Aida"
119|Conte di Ceprano|"Rigoletto"
3392|Mimi|"La Bohéme"
3407|Anne Trulove|"The Rake's Progress"
1966|La padrona della locanda|"Ognenny Angel" (L'angelo di fuoco)
1747|Mimo|"Il diario di uno scomparso" e "La voix humaine"
1076|Alfieri|"Uno sguardo dal ponte"
3745|Selim, principe turco|“Il turco in Italia”
477|Mercédès|"Carmen"
3135|Chichkov|"Da una casa di morti"
2592|Roderigo|"Otello"
2043|Il primo console di Milano|"La battaglia di Legnano"
1104|Beggar woman|"Death in Venice" (Morte a Venezia)
1183|Zaretsky|"Evgenij Onegin"
1040|Secondo fanciullo|"Die Zauberflöte"
549|Gubetta|"Lucrezia Borgia"
2382|Marianna|"Il Signor Bruschino"
3660|Don Geronio|"Il turco in Italia"
1851|Cosmetic Merchant|"Candide"
3805|Un commissario|"La traviata"
1614|Rama-kana|"El Trust de los tenorios", "El Puñao de rosas"
4174|Licinio tribuno militare|"Zenobia in Palmira" di Paisiello
3899|Xiangzi|"Il ragazzo del risciò"
1908|Iolanta|"Iolanta" e "Francesca Da Rimini"
3043|Un Chasseur|"Guillaume Tell"
2731|La Madre/Una dama elegante|"Il Naso"
1681|Eine Fünfzehnjährige|"Lulu"
2512|Regina della Notte|-
2578|Alcidio D'Acajoux|"La serenata al vento"
650|Donn’Anna|Il ritorno di "Don Giovanni"
2813|Smaragdi|"Francesca da Rimini"
537|Don Bartolo|"Le nozze di Figaro"
3467|Madama Butterfly (Cio-Cio San)|"Madama Butterfly"
174|Pallante|"Agrippina"
163|Vasilij Ivanovic Sujskij|"Boris Godunov"
999|Guillot de Morfontaine|"Manon"
2361|San Matteo|Debutta
1013|Giovane pastore|"Tannhäuser"
1141|Il funzionario della redazione di un giornale|"Il Naso"
1231|Il conte di Ceprano|“Rigoletto”
2797|Der Holländer|"Der fliegende Holländer”
2286|Clarin|"Platée"
924|Leonore-Fidelio|"Fidelio" riapre Palacio de Bellas Artes
1872|Lord Rochefort|"Anna Bolena"
615|Maria Boccanegra (Amelia Grimaldi)|"Simon Boccanegra"
4241|Deianira, comica|"Mirandolina" di Bohuslav Martinů
1552|Mrs.Grose|"The turn of the screw"
2126|Gyges|"Der König Kandaules"
3733|La contessa</em> <em>Olga Sukarev|"Fedora"
1885|Ettore|"Der Schauspieldirektor", "La Canterina"
3787|Primo Ufficiale|"Billy Budd"
246|Nedda|"Pagliacci"
3989|Cadmus|"The Bassarids"
1402|Lord Rocheford|"Anna Bolena"
2618|Voce del giovane marinaio|Magia
1326|Trio Baritone|"La serva Padrona", "Trouble in Tahiti
4167|L’enfant|"L’heure espagnole" '-- "L’enfant et les sortilèges"
3188|Isoletta, sua figlia|"La Straniera"
2581|Finetta|"La serenata al vento"
1818|Mesonero / Soldado / Ciego /Pescador /Alemán|"Los sobrinos del Capitan Grant"
4187|Vierter Jude|"Salome"
463|Woglinde|“Götterdämmerung”
2164|Il conte d’Almaviva|"Il barbiere di Siviglia"
4116|Neri Chiaramantesi|"La cena delle beffe"
1360|Familiari di Seneca|"l'Incoronazione di Poppea"
2825|La fidanzata di Šarikov|-
3927|Zefka|"Il diario di uno scomparso" e "La voix humaine"
2993|Erik, cacciatore|"Der Fliegende Holländer"
2153|Benjamin|-
2031|Madama Butterfly, Cio-cio-san|"Madama Butterfly"
4125|Das süße Mädel|"Reigen" di Philippe Boesmans
148|Il folle cristo|"Boris Godunov"
1848|Alchemist|"Candide"
1449|Zulma|"L'italiana in Algeri"
113|Prima ballerina ospite|"Aida"
2579|Colonnello Dagoberto|"La serenata al vento"
968|Ashby|"La fanciulla del West"
936|Quattro camerieri|"Der Rosenkavalier"
1041|Serpina|-
130|Sparafucile|"Rigoletto"
983|Elisabetta, regina d'Inghilterra|"Roberto Devereux"
299|Le duc de Vérone|"Roméo et Juliette" di Gounod
38|Terzo bracciante|"Lady Macbeth del distretto di Mcensk"
3360|Hermine|"Le Saphir" di Félicien David
1008|Conte Danilo Danilowitsch|"La Vedova Allegra"
4078|Pantalis|"Mefistofele"
2586|Don Ruy Gomez de Silva|"Ernani"
1381|Rolando|"La battaglia di Legnano"
1179|Filipyevna|"Evgenij Onegin"
845|Donna Anna|"Don Giovanni"
4161|Don Iñigo Gomez|"L’heure espagnole" '-- "L’enfant et les sortilèges"
1665|Telemaco|-
2017|Un marinaio|"Billy Budd"
557|Aljeja|"Da una casa di morti"
1057|Chiang Ch'ing|"Nixon in China"
3355|Un chef grec|Trionfano
2238|Lolita|"La Chulapona"
2102|Cassandra, Damigella I, Dama III|"La Didone"
3632|Pepa, ragazza del popolo|“Goyescas” e “Suor Angelica” al Teatro Regio di Torino
1373|Le Duc|"Roméo et Juliette"
3473|Peneios|"Daphne"
2012|Arsenia|"DonTrastullo"
2121|Stiffelio|"Stiffelio"
2185|Bertran|"Robert le diable"
762|Felice|"Il cappello di paglia di Firenze"
1559|Lord Arturo</em> <em>Bucklaw|"Lucia di Lammermoor" al Pergolesi di Jesi
599|Dottor Dulcamara|"L'elisir d'amore"
2504|Dido|"Dido and Aeneas"
593|Ermia|"Sogno di una notte di mezza estate"
659|Il Conte di Walter|"Luisa Miller"
3267|La madre di Cio-Cio San|"Madama Butterfly"
2965|Gastone di Letorières|Verona «o cara, noi rivedremo»'...ancora “Traviata”
1319|Michelis|"The Greek Passion"
2328|Matilde di Shabran|"Matilde di Shabran"
3324|Rodolfo, poeta|"La Bohme"
2727|Il Portiere/secondo poliziotto/primo uomo/quinto poliziotto/secondo uomo|"Il Naso"
1156|Platon Kuz’mič Kovalëv|"Il Naso"
146|Cernikovskij|"Boris Godunov"
1785|Mrs. Alice Ford|"Falstaff"
3368|Die Aufseherin / Die Vertraute|"Elektra"
1014|Quattro paggi|"Tannhäuser"
1418|Poesia, Amore|"Il novello Giasone"
1766|Sonietka|"Lady Macbeth del distretto di Mzesnk"
1976|Fëdor|"Boris Godunov"
3421|Ein Hirt|"Tristan und Isolde"
2822|Filipp Filippovič|-
2753|Docteur Javelinot|"Les dialogues des Carmélites"
1200|Shmidt|"Werther"
1999|Caireles|"El gato montés"
3450|Enea, seconda donna, maga|"Dido and Aeneas" al Teatro Carignano
2047|Il Cieco|"Iris"
535|Berta|"Il barbiere di Siviglia"
2233|Guardia 2º|"La Chulapona"
1455|Harlekin|"Ariadne auf Naxos"
3558|Il vecchio cosacco|"Čerevički"
524|Due nazareni RAINER ZAUN|"Salome"
1756|Assur|-
330|Die zweite Norn|"Gotterdammerung"
3709|Caballo primero|prima mondiale di “El Público” a Madrid
2083|Un servo|"Un ballo in maschera"
4197|L’Orco Terribile|"Pollicino"
1015|Reinmar von Zweter|"Tannhäuser"
681|Flaminio|"Il Flaminio" in scena
4048|Night|"The Fairy Queen"
3818|Fiorello /Un sergente|"Il barbiere di Siviglia"
3866|Dafne/Venere|"Dafne"
2310|José Tripaldi|"Ainadamar"
2116|Federico di Frengel|"Stiffelio"
66|Polina|"Il Giocatore" (Igrok')
1408|Flaminia|"Il mondo della luna"
3957|Romilda|“Serse” di Händel
3609|Ein junger Jaeger|“Die Soldaten” al Teatro alla Scala
1533|Il Sagrestano|"Tosca"
2977|Pietro/popolano|"Simon Boccanegra"
3564|Vakula|"Čerevički"
1308|Un soldato|"Jérusalem"
2241|Manuela|"La Chulapona"
3535|Ein Cappadocier|"Salome"
