TAMARA MUMFORD;DAS RHEINGOLD (Loro del Reno);1
ANTONIO POLI;DON GIOVANNI;1
FRANCK FERRARI;MANON;1
PAOLA GARDINA;IL VIAGGIO A REIMS ossia Lalbergo del giglio doro;1
MARIANNA PIZZOLATO;LUCREZIA BORGIA;1
GIUSEPPE DISTEFANO;UN BALLO IN MASCHERA;1
PAOLO BATTAGLIA;MANON LESCAUT;1
DAVID CRAWFORD;ARMIDA;1
SERENA ALLEVI;MADAMA BUTTERFLY;1
MARIA ALEIDA;I PURITANI;1
MATTIA DENTI;LA TRAVIATA;2
LAWRENCE ZAZZO;A MIDSUMMER NIGHTS DREAM;1
MARIA BRIONES;LA CHULAPONA;1
ALESSANDRO CORBELLI;DON PASQUALE;1
GIULIA DE BLASIS;DIE ZAUBERFLTE;1
ANGELA NICOLI;I PURITANI;1
ROBERTO ABBONDANZA;VANDA DUDK;1
FRANCESCO PALMIERI;LE NOZZE DI FIGARO;1
AURELIE LIGEROT;LA FINTA GIARDINIERA K.196;1
DMITRI HVOROSTOVSKY;ORFEO ED EURIDICE;1
ELISABETH ORTH;FIERRABRAS;1
VICTOR GARCIA SIERRA;TOSCA;1
MATTIA OLIVIERI;LA TRAVIATA;1
SILVIA SPRUZZOLA;DIE ZAUBERFLTE (Il flauto magico);1
AMBROGIO MAESTRI;FALSTAFF;2
VEIO TORCIGLIANI;MADAMA BUTTERFLY;1
ANNA BONITATIBUS;ORFEO ED EURIDICE;2
MARIANO BUCCINO;DON GIOVANNI (vers. Praga, 1787);1
NGELES BLANCAS GULIN;LOU SALOME\';1
MAMUKA LOMIDZE;ZANETTO;1
JULIE MELLOR;MADAMA BUTTERFLY;1
MILENA JOSIPOVIC;LA TRAVIATA;1
OTTAVIO FARIA;AIDA;1
SIMONA MIHAI;MANON;1
BERNARD FITCH;CAPRICCIO;1
CLAUDIO SGURA;PAGLIACCI;2
FABIO PREVIATI;TOSCA;1
SUSANNA BONINSEGNI;DIE ZAUBERFLTE (Il flauto magico);1
ENRICO IVIGLIA;LA TRAVIATA;2
LORIANA CASTELLANO;IL MATRIMONIO SEGRETO;2
VINCENZO TAORMINA;LITALIANA IN ALGERI;2
RHNE;DIE ZAUBERFLTE (Il flauto magico);1
FRANCESCO LUCCIONI;MACBETH;1
MARIELLA DEVIA;ROBERTO DEVEREUX;2
THOMAS BLONDELLE;I DUE FOSCARI;1
GABRIELE MUNAO;LA TRAVIATA;1
ALESSANDRO LUCIANO;GUILLAUME TELL;2
KEITH MILLER;LA FANCIULLA DEL WEST Opera in tre atti su libretto di Carlo Zangarini e Guelfo Civinini,;1
YOLANDA AUYANET;COS FAN TUTTE;2
SAVERIO FIORE;ROMEO ET JULIETTE;1
CARMEN ROMEU;CIRO IN BABILONIA;1
NICOL CERIANI;ROMEO ET JULIETTE;1
PIETRO PICONE;LA BATTAGLIA DI LEGNANO;1
MARIA GRAZIA SCHIAVO;IL MARITO DISPERATO;1
ANDREY BORISENKO;NOS (Il Naso);1
DEYAN VATCHOV;LUCIA DI LAMMERMOOR;1
REN PAPE;DON CARLO;1
PAOLO ANTOGNETTI;TURANDOT;2
GIACOMO MEDICI;LA TRAVIATA;2
ALEX SANMART;ROMO ET JULIETTE;1
THOMAS GAZHELI;GOTTERDAMMERUNG (Il crepuscolo degli dei);1
GIULIANA GIANFALDONI;LA CENERENTOLA;1
MARIA RADNER;DIE WALKRE;1
ENRICO SPERONI;LA TRAVIATA;1
NYAMDORI ENKHBAT;NOS (Il Naso);1
PTER KLMN;THE RAKES PROGRESS;1
BIZET;Fondazione Arena di Verona  87 Festival 2009;2
ARTURO CHACON;LA TRAVIATA;1
SERGIO VITALE;LA BOHME;2
NATALIA GAVRILAN;I CAPULETI E I MONTECCHI;1
RAMON YAMIL;LA TRAVIATA;1
CARLOS ARTURO GALVAN;NABUCCO;1
LUCA GALLO;JENUFA;1
NICOL DONINI;LA BOHME;1
SILVIA DE LA MUELA;ELEKTRA;1
SARA GARTLAND;HEART OF A SOLDIER;1
YURI KISSIN;MACBETH;1
CRAIG IRVIN;SILENT NIGHT;1
ANNUNZIATA VESTRI;LA TRAVIATA;1
BARBARA FRITTOLI;LA BOHME;1
LORENZO REGAZZO;DON GIOVANNI;1
WILLIAM SHIMELL;COSI FAN TUTTE,ossia la scuola delle amanti (K588);1
FLORIN CEZAR QUATU;LA SALUSTIA;1
EDWARD PARKS;LA FANCIULLA DEL WEST Opera in tre atti su libretto di Carlo Zangarini e Guelfo Civinini,;2
DAVID GHRIG;ARIADNE AUF NAXOS;1
BETH SOLVANG;LES CONTES DHOFFMANN;1
JOHN CHEST;LA FINTA GIARDINIERA K.196;1
MILIANI;LA TRAVIATA;1
ENDRIK WOTTRICH;DAS RHEINGOLD (Loro del Reno);1
GIACOMO PRESTIA;NORMA;2
VALERIU CARADJA;LARLESIANA;1
ALESSIO BIANCHINI;BILLY BUDD;2
RICCARDO BOTTA;AIDA;1
ANDREW RICHARDS;PARSIFAL;1
ANTONINO SIRAGUSA;UN GIORNO DI REGNO;1
FRANCOIS VERDOUX;LES DIALOGUES DES CARMELITES;1
ALESSANDRO FANTONI;LUCIA DI LAMMERMOOR;1
CARLOS SILVA;DER ROSENKAVALIERCommedia  musicale in tre atti su libretto di Hugo von Hofmannstahl;1
ALFONSO ANTONIOZZI;IL BARBIERE DI SIVIGLIA;2
ROSANNA SAVOIA;LA SONNAMBULA;1
NICOLA DE MICHELE;CASSANDRA;2
LUCIANA DINTINO;PAGLIACCI;1
FEDERICO BENETTI;DIE ZAUBERFLTE;1
LAVINIA BINI;DIE ZAUBERFLTE;1
DIANA HIGBEE;CARMEN;1
ELENA MANISTINA;IL TROVATORE;1
ANTONELLO CERON;LA TRAVIATA;1
MAXIM MIRONOV;ANNA BOLENA;1
EMILIO ALDI;IL TROVATORE;1
MARCO SPOTTI;AIDA;7
SARA FULGONI;SHELL SHOCK A Requiem of War;1
DORIS LAMPRECHT;OTELLO;1
CARLO VISTOLI;DIDO AND AENEAS;1
LETITIA SINGLETON;ELEKTRA;1
MAX RENE COSOTTI;RIGOLETTO Melodramma in tre su libretto di Francesco Maria Piave,;1
MARGHERITA PULIGA;LINCORONAZIONE DI POPPEA;1
ALDO HERO;MANON Opra comique in cinque atti su libretto di Henri Meilhac e Philippe Gille,;1
BARBARA BARGNESI;IL MATRIMONIO SEGRETO;1
STEFANO PALATCHI;ROMO ET JULIETTE;1
PINUCCIA PASSARELLO;THE GREEK PASSION;1
FRANCESCO MUSINU;MACBETH;1
GIACINTA NICOTRA;COSI FAN TUTTE,ossia la scuola delle amanti (K588);2
FRANCESCO MELI;UN BALLO IN MASCHERA;3
ROMINA BOSCOLO;PAGLIACCI;1
CARLO LEPORE;LA CENERENTOLA;2
OLIVIA DORAY;MANON;1
ATALA SCHCK;HNSEL UND GRETEL;1
FRANCESCO MELI;MAOMETTO II;1
ANTONIO BARBAGALLO;CANDIDE;1
CHIARA AMARU;MOSE IN EGITTO;1
THOMAS ELWIN;CHOVANINA;1
CHRISTINA DIETZSCH;RKA;1
LUCIANA DINTINO;CAVALLERIA RUSTICANA;1
PAOLA SANTUCCI;FEDORA;1
RICHARD WAGNER;GOTTERDAMMERUNG ( Il crepuscolo degli dei);1
NURIA ESPERT;AINADAMAR;1
ADAM PALKA;LA CENERENTOLA;1
ANNA NETREBKO;MANON LESCAUT;1
YANN TOUSSAINT;OTELLO;1
ELENA ZILIO;CAVALLERIA RUSTICANA;3
ALESSANDRO GUERZONI;TOSCA;3
SILVIA DE LA MEULA;IL GIOCATORE (Igrok);1
ALESSANDRO CORBELLI;EINE FLORENTINISCHE TRAGDIE;1
ALBERTO SPADAROTTO;LE NOZZE DI FIGARO (K 492);1
PERVIN CHAKAR;DIE ZAUBERFLTE;1
ROMAN SADNIK;LULU;1
MAKSIM AKSNOV;EVGENIJ ONEGIN;1
ERIC OWENS;DAS RHEINGOLD (Loro del Reno);1
ANDREA GIOVANNINI;FALSTAFF;1
DALIA SCHAECHTER;SALOME;1
ALBERT PESENDORFER;PARSIFAL;1
DARIO CIOTOLI;CARMEN;1
ANNA MARIA CHIURI;DIE WALKRE (La Valchiria);1
GABRIELE SAGONA;EINE FLORENTINISCHE TRAGDIE;2
ALESSIO BIANCHINI;LA TRAVIATA;1
LUCIANO MONTANARO;DON GIOVANNI;1
LUCA GRASSI;LA BOHME;1
LUCA CANONICI;IL SIGNOR BRUSCHINO ossia Il figlio per azzardo;1
CARLOS ALMAGUER;AIDA;1
FRANCESCA MARTINI;IL TRITTICO;1
ANDREAS CONRAD;LES CONTES DHOFFMANN;1
GIACOMO PRESTIA;AIDA;4
CARLO ALBERTO BRUNELLI;DIE ZAUBERFLTE (Il flauto magico);1
ALESSANDRO PUCCI;LA VEDOVA ALLEGRA;1
ANNA BORDIGNON;LAFRICAINE;1
ANDREA GIOVANNINI;LA RONDINE;1
SONIA GANASSI;AIDA;2
VARDUHI ABRAHAMYAN;CARMEN;1
GAIA PETRONE;IL TABARRO;1
ALBERTO NEZ;DER SCHAUSPIELDIREKTOR;1
BRINDLEY SHERRAT;LA CLEMENZA DI TITO (K 621);1
GLADYS ROSSI;ELEGY FOR YOUNG LOVERS (Elegia per giovani amanti);1
DARIO GIORGELE;GALA VERDI;2
TUOMAS PURSIO;ELEKTRA;1
OSCAR CUYA;SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano;1
OKSANA DYKA;EVGENIJ ONEGIN;1
EMANUELE GIANNINO;NORMA;1
IESTYN DAVIES;DEATH IN VENICE (Morte a Venezia);1
OKSANA VOLKOVA;CAVALLERIA RUSTICANA;1
SONIA CIANI;LA VEDOVA ALLEGRA;1
EDORDO MILLETTI;IL BARBIERE DI SIVIGLIA;1
LUCA TITTOTO;LUCIA DI LAMMERMOOR;1
CHRISTIAN TREGUIER;MANON;1
ANNA BORDIGNON;LA TRAVIATA;1
MARTA MORETTO;SALOME;1
MATILDE FERRARI;MADAMA BUTTERFLY;1
IRINA CHURILOVA;IOLANTA;1
DIMITRA THEODISSIOU;I LOMBARDI ALLA PRIMA CROCIATA;1
ROBERTO COVATTA;IL CAPPELLO DI PAGLIA DI FIRENZE;1
KERSTIN AVEMO;Auditorio Nacional de Msica de Madrid;1
MIRCO PALAZZI;RIGOLETTO;1
ANNAMARIA POPESCU;IL VIAGGIO A REIMS ossia Lalbergo del giglio doro;1
MARIA TERESA ULLRICH;LA CENERENTOLA;1
LINDSAY AMMANN;ARIADNE AUF NAXOS;1
DEBORAH GISMONDI;AIDA;3
MARC BARRARD;LES TROYENS;1
ROBERTO JACHINI VIRGILI;LA TRAVIATA;1
ROBERTO LORENZI;LA BOHME;1
MARGARITA NEKRASOVA;GTTERDMMERUNG;1
MOTTI KASTN;TRISTAN UND ISOLDE;1
JULIJA SAMSONOVA;LA TRAVIATA;1
KRISTIN LEWIS;LA BOHEME;1
NOVELLA BASSANO;IL BARBIERE DI SIVIGLIA;1
STEPHEN MILLING;DER FLIEGENDE HOLLNDER;1
ENRICO COSSUTTA;A VIEW FROM THE BRIDGE  (Uno sguardo dal ponte);1
PAOLO BORDOGNA;MATILDE DI SHABRAN;1
MARIO LUPERI;FALSTAFF;1
ERWIN SCHROTT;DON GIOVANNI;2
LORENZO REGAZZO;IL TURCO IN ITALIA;1
VITTORIO VITELLI;RIGOLETTO;1
NICOLA PAMIO;RIGOLETTO;1
ROBERTO ARONICA;STIFFELIO;1
CARLO COLOMBARA;JRUSALEM;1
ROBERT WORLE;LULU;1
FRIEDRICH DRR;ARIADNE AUF NAXOS;1
MARIE FAJTOVA;RINALDO;1
ANDREA SNARSKY;LADY MACBETH DEL DISTRETTO DI MZENSK;1
FRANCESCO GIANNELLI;CANDIDE;1
IVICA CIKES;SAMSON ET DALILA;1
SCOTT WILDE;DER ROSENKAVALIERCommedia  musicale in tre atti su libretto di Hugo von Hofmannstahl;1
VALERI TURMANOV;RIGOLETTO;1
CYRILLE DUBOIS;LES CONTES DHOFFMANN;1
ALEXIA VOULGARIDOU;LAMICO FRITZ;1
GIOVANNI GUAGLIARDO;TURANDOT;1
ROBERTO ABBONDANZA;DIE ZAUBERFLTE (Il Flauto magico);1
AMBROGIO MAESTRI;OPENING GALA;1
ANNA CASTELLANETA;DIE ZAUBERFLTE;1
VASILIJ LADJUK;EVGENIJ ONEGIN;1
VALTER BORIN;RIGOLETTO;1
MARIA GORTSEVSKAYA;GTTERDMMERUNG;1
MARC MAILLON;DIDO AND AENEAS;1
FRANCESCO LEONE;EREVKI (Gli Stivaletti);1
JULIE MATHEVET;LULU;1
NONA JAVAKHIDZE;RUSALKA;1
DONATA DANNUNZIO LOMBARDI;BELISARIO;1
NICOLA VOCATURA;CAVALLERIA RUSTICANA;1
BEATRICE MEZZANOTTE;PIMPINONE;1
LUCIANO LEONI;I PURITANI;2
RAFFAELLA LUPINACCI;OTELLO;1
MAX BALDAN;IL FILOSOFO DI CAMPAGNA;1
GIAMPIERO CICINO;LAMBIZIONE DELUSA;1
MARK MUNKITTRICK;JENUFA;1
CHRISTIAN SENN;IL BARBIERE DI SIVIGLIA;2
ANDREA CARE;CARMEN;1
MARIELLA DEVIA;LA TRAVIATA;3
STEFANO RINALDI MILIANI;LA BATTAGLIA DI LEGNANO;1
SILVIA GIANNETTI;IL CAPPELLO DI PAGLIA DI FIRENZE;1
MANUELA KRISCAK;LA MEDIUM ( The Medium)Tragedia in due atti.;1
ARIANNA DONADELLI;LE NOZZE DI FIGARO;2
DIEGO TORRE/ JOSE LUIS DUVAL;TOSCA;1
FRANCESCA PIERPAOLI;LE NOZZE DI FIGARO;1
MARTIN TZONEV;DAS RHEINGOLD (Loro del Reno);1
ANGELA DENOKE;JENUFA;1
MICHLE CHARBONNET;ELEKTRA;1
PIERANGELO AIM;LA BOHME;1
MARIO ZINNO;LOPERA DA TRE SOLDI (Die Dreigroschenoper);1
SEBASTIAN CATANA;EL AMOR BRUJO;2
ROMANO DAL ZOVO;LA TRAVIATA;1
PATRICK;SALOME;1
ALASTAIR MILES;IL VIAGGIO A REIMS ossia Lalbergo del giglio doro;1
ANTONELLO CERON;I DUE FOSCARI;1
SVETLA VASSILEVA;TOSCA;3
RUPERT GRSSINGER;DIE SOLDATEN;1
PERSPHONE;IOLANTA;1
LYUBOV PETROVA;POPPEA E NERONE (LIncoronazione di Poppea);1
ALESSANDRA FERRARI;RIGOLETTO;1
SAVERIO FIORE;NABUCODONOSOR;2
GABRIELE SAGONA;ANDREA CHNIER;1
GIANFRANCO MONTRESOR;CARMENOpra-Comique in quattro atti su libretto di Henri Meilhac e Ludovic Halvy,;1
ANNUNZIATA VESTRI;MADAMA BUTTERFLY;1
ROGELIO MARIN;Musica di Carl Heinrich Graun;1
EDGARDO ROCHA;COS FAN TUTTE;1
RAFAEL ROJAS;MADAMA BUTTERFLY;1
STEPHANIE CORLEY;GTTERDMMERUNG (Crepuscolo degli di);1
ELENA SOMMER;EVGENIJ ONEGIN;2
GIANNI SCHICCHI;IL TRITTICO;1
CARMELO CORRADO CARUSO;NABUCCO;1
MATJA ROBAVS;DIE SOLDATEN;1
MARCO VOLERI;LA RONDINE;2
CHIARA FRACASSO;RIGOLETTO;2
WILFRIED TISSOT;LES TROYENS;1
MAURO BUFFOLI;MADAMA BUTTERFLY;1
MIQUEL RAMON;AY, AMOR!;1
GLADYS ROSSI;UN BALLO IN MASCHERA;1
ALESSANDRA REZZA;NORMA;1
MARIA AGRESTA;OBERTO CONTE DI SAN BONIFACIO;1
EUN YEE YOU;RIGOLETTO;1
NICOLE LEMIEUX;UN BALLO IN MASCHERA;1
ANDREW GOODWIN;EVGENIJ ONEGIN;2
ANNA CORVINO;DIE ZAUBERFLTE (Il flauto magico);1
KURT AZESBERGER;DIE ZAUBERFLTE (Il Flauto Magico);2
OFELIA SALA;DER ROSENKAVALIERCommedia musicale in tre atti su libretto di Hugo von Hofmannstahl;1
GRAZIA DORONZIO;LA BOHME;1
ERMINIE BLONDEL;LES CONTES DHOFFMANN;2
IPPOLITA BALDINI;SOGNO DI UNA NOTTE DI MEZZA ESTATE;1
ALEKSEJ TANOVICKIJ;OGNENNY ANGEL (Langelo di fuoco);1
CHIARA ANGELLA;LA BOHME;1
JENICE GOLBOURNE;LUISA MILLER;1
DEBORAH HUMBLE;GOTTERDAMMERUNG (Il crepuscolo degli dei);1
MARCO GASPARI;LA SONNAMBULA;1
OLIVER RINGELHAHN;LES CONTES DHOFFMANN;1
SEBASTIN COVARRUBIAS;ROBERTO DEVEREUX;1
ANNA SMIRNOVA;Teatro Alla Scala  Stagione dOpera e Balletto 2008/2009;1
ANDREA VINCENZO BONSIGNORE;CARMEN;1
RICCARDO ZANELLATO;MACBETH;2
JENNIFER WILSON;SIEGFRIED examcrowd.com;1
MIRKO GUADAGNINI;LINCORONAZIONE DI POPPEA;1
SANDRA PASTRANA;IL CAPPELLO DI PAGLIA DI FIRENZE;1
LUCE ERARD;MADAMA BUTTERFLY;1
ANA DURLOVSKI;ARIADNE AUF NAXOS;1
GIULIO CANCELLI;IL BARBIERE DI SIVIGLIA;1
UGO GUAGLIARDO;LUCIA DI LAMMERMOOR;1
EFRAT ASHKENAZI;LA TRAVIATA;1
LILLIAN STREBEL;PARSIFAL;1
LUCIO MAUTI;IL SIGNOR BRUSCHINO ossia Il figlio per azzardo;1
FERNANDO RADO;UN BALLO IN MASCHERA;2
MARIANNE CORNETTI;AIDA;3
THOMAS VACCHI;LUCIA DI LAMMERMOOR;1
ARIANNA VENDITTELLI;LE NOZZE DI FIGARO;1
ANTONELLA FIORETTI;CAVALLERIA RUSTICANA;1
ITALO PROFERISCE;IL CAMPIELLO;2
LAURA GIORDANO;DON CARLO;1
II MICHELE PERTUSI;MAOMETTO II;1
AGNIESZKA ADAMCZAK;LA BOHME;1
YANG GUANGMENG;IL RAGAZZO DEL RISCI;2
HEINZ GOEHRIG;DIE GLUCKLICKE HAND (La mano felice);1
SANDRA BUONGRAZIO;NABUCCO;1
ANDREAS WOLF;PLATEE;1
VIKTORIIA CHENSKA;NABUCODONOSOR;1
AMBROGIO MAESTRI;OTELLO;1
JESSICA PRATT;GIULIO CESARE;1
PAVEL CERNOCH;IOLANTA;1
ROSA FEOLA;LA CLEMENZA DI TITO (K 621);1
MAURO BORGIONI;PELLAS ET MLISANDE;1
VLADIMIR STOYANOV;LA FORZA DEL DESTINO;2
VALENTINA PACE;ORPHE ET EURYDICE;1
ANNIE ROSEN;PARSIFAL;1
MARCELLO ROSIELLO;IL BARBIERE DI SIVIGLIA;2
PAOLA RONCOLATO;IL TRITTICO;1
ALFONSO ANTONIOZZI;LE BRACI;1
BIANCA TOGNOCCHI;LA FINTA SEMPLICE;1
HUI HE;Fondazione Arena di Verona  87 Festival 2009;1
GIANFRANCO CAPPELLUTI;RIGOLETTO;1
FRANCESCO MUSINU;LA BOHEME;1
LARA ROTILI;CARMEN;1
MARIO CASSI;COS FAN TUTTE ossia La scuola degli amanti (K 588);1
MASSIMILIANO CHIAROLLA;TURANDOT;2
LUIGIDI DONATO;LORFEO;1
FRANOIS LAPOINTE;CLOPTRE;1
GORAN JURIC;NABUCODONOSOR;2
LIEN HAEGEMAN;DAS RHEINGOLD (Loro del Reno);1
ENRICO CASARI;VC MAKROPULOS;1
DIMITRA THEODOSSIOU;ERNANI;1
PAOLA SANTUCCI;LA TRAVIATA;2
LORETTA CARRIERI;MADAMA BUTTERFLY;1
MARCO GASPARI;DON CARLO;1
CLAUDIA MUNTEAN;THE FAIRY QUEEN;1
JOS LUIS COSTA;SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano;1
ANN HALLENBERG;TAMERLANO;1
MARIANGELA MARINI;MADAMA BUTTERFLY;1
RICARDO CRAMPTON;CARMEN;1
JUAN SANCHO;LINCORONAZIONE DI POPPEA;1
MONICA CANALES;SUOR ANGELICA Opera in un atto su libretto di Giovacchino Forzano;2
LUCIANO BOTELHO;LA SONNAMBULA;1
ASUDE KARAYAVUZ;RIGOLETTO;1
VALERIO NAPOLI;IL BARBIERE DI SIVIGLIA;2
JAN GALLA;Da UNA CASA DI MORTI  (Z mrtvho domu) 1Y0-259;1
MATTHIAS STIER;I VESPRI SICILIANI;1
RICCARDO CALIA;MARIA DAVALOS;1
MAURO BONFANTI;IL CAPPELLO DI PAGLIA DI FIRENZE;2
DAMIANA MIZZI;GOYESCAS;1
ANTONIO DUQUE;RUSALKA;1
LUKA BRAJNIK;LA BOHME;1
GRAZIELLA ORTU;LE NOZZE DI FIGARO;1
MARIA TERESA LEVA;SUOR ANGELICA;2
MASSIMILIANO PISAPIA;MADAMA BUTTERFLY;2
CHIARA ANGELLA;AIDA;1
VIKTORIJA PREOBRAENSKAJA;NOS (IL NASO);2
DANIELE ZANFARDINO;DON QUICHOTTE;1
ANNA WELL;LA CENERENTOLA;1
DESIRE RANCATORE;RIGOLETTO;3
JANSONS VALDIS;I LOMBARDI ALLA PRIMA CROCIATA;1
ERIN HUGHES;THE TURN OF THE SCREW;1
GORDON GIETZ;THE RAPE OF LUCRETIA;1
ANGELA DENOKE;RIENZI, LUltimo dei Tribuni;1
MARIANNE CREBASSA;LUCIO SILLA;1
WILLIAM CORR;VC MAKROPULOS;1
FRANCO LUFI;TURANDOT;1
GIANLUCA TERRANOVA;LA BOHEME;2
JOSEP FADO;DER ROSENKAVALIERCommedia  musicale in tre atti su libretto di Hugo von Hofmannstahl;1
CHRISTINE GOERKE;ELEKTRA;1
YUSIF EYVAZOV;EL AMOR BRUJO;1
ATTILA JUN;LUISA MILLER;1
DANIELE CUSARI;RIGOLETTO;1
DARIA MASIERO;OTELLO;1
NORIS BORGOGELLI;JRUSALEM;1
SERENA GAMBERONI;UN BALLO IN MASCHERA;3
MARK MUNKITTRICK;MADAMA BUTTERFLY;1
ANTONELLO CERON;MACBETH;1
DAVID LAGARES;RIGOLETTO;1
VERONICA MURUA;LE NOZZE DI FIGARO;1
MIRCO PALAZZI;I PURITANI;1
MARTIN HOMRICH;RIENZI, LUltimo dei Tribuni;1
NATALIA GAVRILAN;LE NOZZE DI FIGARO, ossia la folle giornata (K 492);1
FRANCESCO BORTOLOZZO;ELEGY FOR YOUNG LOVERS (Elegia per giovani amanti);1
DEYAN VATCHKOV;CARMEN;1
FEDERICO LONGHI;TOSCA;1
JONATHAN BLESS;IL BARBIERE DI SIVIGLIA;1
STUART NEILL;PAGLIACCI;1
ANDREAS SCHEIBNER;DAS RHEINGOLD (Loro del Reno);1
REBECCA VON LIPINSKI;JENUFA;1
JOYCE DIDONATO;DER ROSENKAVALIER;1
SAIOA HERNNDEZ;EL GATO MONTS;1
DISELLA LARUSDOTTIR;GTTERDMMERUNG;1
PAOLO CONI;NUR;1
MARCO VRATOGNA;AIDA;1
PIETRO PICONE;OTELLO;1
NONA JAVAKHIDZE;PIKOVAJA DAMA (La dama di Picche);1
MARCO SIMONELLI;IL TRITTICO;2
GEORGE ANDGULADZE;TURANDOT;1
VITTORIO VITELLI;FALSTAFF;1
SIMONETTA BALDIN;RIGOLETTO Melodramma in tre su libretto di Francesco Maria Piave,;1
THOMAS HAMPSON;EUGENIO ONEGIN;1
MAX REN COSOTTI;LA BOHME;1
KIANDRA HOWARTH;DIDO AND AENEAS;1
PATRICIA RACETTE;IL TABARRO;2
SOFIO JANELIDZE;RIGOLETTO;1
GIOVANNI CETO;TOSCA;1
CARLO MORGANTE;GTTERDMMERUNG (Crepuscolo degli di);1
LARA NEUMANN;LES CHEVALIERS DE LA TABLE RONDE (I cavalieri della tavola rotonda);1
BEJUN MEHTA;WRITTEN ON SKIN (Scritto sulla pelle);1
ALESSANDRO SPINA;RISORGIMENTO!;1
JOSIE DAXTER;CUORE DI CANE (Sobae serdce);1
CLEMENTE ANTONIO DALIOTTI;ADELAIDE DI BORGOGNA;1
RICCARDO NOVARO;RINALDO;2
ADRIANO SALERI;NOS (Il Naso);1
ATALLA AYAN;NABUCCO;1
ELIER MUOZ;LA TRAVIATA;1
VERONICA SIMEONI;THE BASSARIDS;1
THOMAS GAZHELI;SALOME;1
ABRAMO ROSALEN;MADAMA BUTTERFLY;2
FRANCESCO PITTARI;TOSCA;2
MARIA GIOIA;DIE ZAUBERFLTE (Il flauto magico);1
ADAM KIM;MARIA STUARDA;1
SILVIA PASINI;LA TRAVIATA;1
MARIO ZEFFIRI;GINEVRA DI SCOZIA;1
MIKHAIL KIRIA;DIE FRAU OHNE SCHATTEN;1
CRISTOF TOMERL;WOZZECK;1
GABRIELE LOMBARDI;LA BOHME;1
MATTHIAS GOERNE;IL MANDARINO MERAVIGLIOSO / IL CASTELLO DEL DUCA BARBABLU\';1
SARA DI GIAMPIETRO;DIE ZAUBERFLTE;1
TAMARA MANCINI;TURANDOT;1
RUBN AMORETTI;RIGOLETTO;1
GIJS VAN DER LINDEN;DAPHNE;1
MISCHA SCHELOMIANSKI;LA VOLPE ASTUTA (Prihody Lisky Bystrousky);1
ERIK ANSTINE;PARSIFAL;1
CARLOS CHAUSSON;DON PASQUALE;1
PATRIZIA CIGNA;IL MATRIMONIO SEGRETO;1
ANDREY BREUS;LUISA MILLER;1
ROBERTO MAIETTA;FEDORA;2
JOSEP FADO;Gran Teatro del Liceu di Barcellona  Stagione Lirica 2008/09;1
JOSE MARIA LO MONACO;GIULIO CESARE;2
EMANUELE DAGUANNO;IL MONDO ALLA ROVESCIA;1
JUAN CARLOS LPEZ;DIE FRAU OHNE SCHATTEN;1
VALERIJ FEDORENKO;NOS (IL NASO);4
ISMAEL JORDI;LUCIA DI LAMMERMOOR;1
SILVIA CALZAVARA;TURANDOT;1
LUCIO GALLO;CAVALLERIA RUSTICANA;1
CHRISTOPHE MORTAGNE;MANON;1
GIULIANO PELIZON;RIGOLETTO;1
JULIA GIEBEL;DER FREISCHUTZ (Il franco cacciatore);1
GABRIELE SAGONA;LUCIA DI LAMMERMOOR (cast alternativo);1
TOSCA;Fondazione Arena di Verona  87 Festival 2009;2
SIMONE PIAZZOLA;Fondazione Arena di Verona  87 Festival 2009;3
KEVIN GROGAN;JOSEPH AND THE AMAZING TECHNICOLOR DREAMCOAT;1
TAU PUPUA;HEART OF A SOLDIER;1
IRINA SAMOYLOVA;ERMIONE;1
ANNUNZIATA VESTRI;FAUST;1
RADU PINTILIE;LA TRAVIATA;1
GERGELY NMETI;DIE ZAUBERFLTE;1
FRANCESCO GHERARDI;SOGNO DI UNA NOTTE DI MEZZA ESTATE;1
BIRGIT REMMERT;DAPHNE;1
EVE GIGLIOTTI;DIE WALKRE;1
MARTIAL DEFONTAINE;LA MUETTE DE PORTICI;1
NATASHA PETRINSKY;HNSEL UND GRETEL;1
PAOLO BATTAGLIA;MACBETH;1
MARCO PIRETTA;LA TRAVIATA;1
LUIGI VAROTTO;RIGOLETTO Melodramma in tre su libretto di Francesco Maria Piave,;1
SOPHIE GORDELADZE;DIE ZAUBERFLTE;1
SYLVIA SCHWARTZ;HNSEL UND GRETEL;1
ALLISON COOK;POWDER HER FACE;1
EDGARDO ROCHA;IL TURCO IN ITALIA;2
ABEL GARCIA;LA CHULAPONA;1
ANDREA VERZICCO;Compagnia della Rancia;1
DANIEL DWERRYHOUSE;PEER GYNT;1
OLGA PUDOVA;DIE ZAUBERFLTE;1
DARIO CIOTOLI;LA TRAVIATA;1
LUCA DALLAMICO;SIMON BOCCANEGRA;1
VANESSA GOIKOETXEA;GISELA!oder, Die merk- und denkwrdigen Wege des Glcks;1
MARINA BUCCIARELLI;LA CAMBIALE DI MATRIMONIO;1
MARIELLA DEVIA;LUCREZIA BORGIA;1
JESUS SUASTE;LE NOZZE DI FIGARO;1
ANNA MALAVASI;NABUCODONOSOR;1
ENRICO PAOLILLO;UN BALLO IN MASCHERA;1
